9.717125,9.910671,9.957775,9.727360,10.096502,10.355320,10.533242,10.669346,9.851046,10.096595,11.992171,12.257165,10.526645,7.327432,3.100736,1.871219,0.968687,0.231223,1.727655,3.589192,5.149053,5.309004,6.133224,7.123655,8.153060,8.782160,8.968345,9.043990,9.376979,10.648515,10.808373,9.142421,2.254454,3.828265,8.034403,8.710209,8.696970,8.520984,8.265159,8.070335,7.864633,7.676320,7.533397,7.383317,7.229164,7.100874,7.157518,7.180685,7.197630,7.225204,7.278840,7.339761,7.388002,7.342118,7.391549,7.479618,7.582687,7.795088,7.896526,7.946681,8.155148,8.560734,8.451888,7.434714,6.689138,5.635345,4.619406
10.233469,10.305734,10.279902,10.090969,10.504553,10.844460,11.049622,10.938541,9.581269,9.264986,10.664449,10.810337,9.555367,6.795462,1.810105,0.304929,0.607888,1.588979,2.643466,4.280240,5.609101,5.197248,5.901379,6.883314,7.982292,9.085052,9.285935,9.153239,9.267283,10.789727,10.288949,7.256521,1.978206,3.042329,6.914350,8.390666,8.611902,8.797283,8.936265,8.020098,7.831121,7.832786,7.637542,7.413593,7.284389,7.255156,7.317702,7.301940,7.293365,7.351154,7.382708,7.420161,7.452547,7.425416,7.464389,7.527216,7.595317,7.754011,7.840802,7.905572,8.127213,8.497913,8.316701,7.188853,6.498558,5.517093,4.567561
10.710669,10.652095,10.409461,9.927896,10.296947,10.942887,11.489435,11.060854,8.340002,6.650252,7.010488,7.528812,6.744920,4.356371,0.753789,2.376193,3.344608,4.274848,4.692118,5.839778,6.759459,5.945135,6.718230,7.744363,8.807542,10.278307,10.512748,10.295936,10.432767,11.133292,10.060656,7.079515,4.254687,0.147945,4.233562,6.008956,6.723518,7.431920,8.027361,6.982202,7.127072,7.765861,8.463888,8.208824,8.003983,7.931952,8.002640,7.838494,7.692870,7.740460,7.741839,7.776498,7.824842,7.790148,7.795705,7.807200,7.806942,7.924754,7.996855,8.061252,8.261389,8.636446,8.394372,7.090118,6.372140,5.430222,4.548444
9.673644,9.234947,8.503198,7.514294,7.754563,9.411329,11.202533,10.301337,5.328794,1.526014,0.567680,2.708883,2.177938,0.175529,3.447288,4.868119,5.654549,6.067030,6.215727,5.954755,5.577484,5.479351,6.505841,7.448432,8.101938,8.827091,9.106088,9.156018,9.164345,8.561060,8.081152,7.788270,7.262335,4.189781,0.909751,0.303009,1.696823,2.283851,2.244641,3.484930,4.540708,6.209365,9.314455,9.227720,8.723175,8.175074,8.288386,7.999531,7.737146,7.795642,7.804807,7.892353,8.009124,7.928434,7.929973,7.929273,7.879518,8.106462,8.190361,8.206288,8.432804,8.798738,8.597578,7.429881,6.640071,5.659596,4.766359
9.130697,8.204030,6.175569,2.913242,3.665763,5.639429,7.522945,6.349494,1.067307,2.405241,2.214008,0.467851,0.974058,2.667465,4.027161,4.042021,4.039550,4.317575,4.502730,4.206028,3.769619,3.653260,4.944389,5.962684,6.414971,6.778891,6.835464,6.773181,6.781754,6.003815,5.653970,5.939167,7.023018,5.900269,4.612433,5.149794,4.703798,5.469309,6.983977,4.554090,0.208456,4.059221,6.591582,8.221614,8.151637,6.901011,7.289630,7.437587,7.490631,7.524255,7.503079,7.492608,7.506336,7.590657,7.640067,7.660539,7.649746,7.814804,7.915563,7.982406,8.134039,8.632919,8.517567,7.267714,6.349277,5.377138,4.566020
9.728715,8.856153,6.645570,2.840772,3.469625,5.416810,7.139658,5.108640,1.386943,5.546526,5.250718,3.933203,4.064764,5.062883,6.172474,6.140331,5.919250,5.702732,5.064732,4.657408,4.421469,4.329099,5.502353,6.508471,7.065766,7.181369,7.249963,7.248106,7.123512,6.672482,6.527038,6.799104,7.601628,7.411695,7.089706,7.455081,7.500252,8.109516,9.021290,7.844126,3.362462,2.340646,7.893534,9.616401,9.152739,7.375040,7.828560,7.818079,7.704468,7.705881,7.635645,7.608431,7.632599,7.728502,7.809978,7.839762,7.787377,7.952112,8.044903,8.094127,8.214373,8.599792,8.462497,7.373281,6.425707,5.402410,4.539270
10.726065,9.897457,7.898520,4.528519,5.015081,6.582255,7.710272,4.849629,2.211814,6.799132,6.824312,5.902163,5.888458,6.387033,6.857183,7.126885,7.155695,6.904739,6.133331,5.818914,5.733840,5.620273,6.472681,7.345161,8.021572,8.096021,8.223419,8.282523,8.102562,7.956236,7.857467,7.841800,8.194041,8.356543,8.446019,8.556527,8.549380,8.509998,8.490581,8.774190,6.869345,1.815762,8.044385,10.178425,9.696957,7.909209,9.092558,8.669969,8.052395,8.142114,8.104654,8.029952,7.961185,8.057027,8.135244,8.169765,8.137814,8.245207,8.311180,8.355991,8.461546,8.770178,8.551265,7.400456,6.445649,5.411584,4.537554
11.264671,10.410097,8.730111,6.184344,6.716113,7.770056,8.144552,4.922929,1.750409,6.198088,6.628452,5.964965,6.030260,6.225412,5.505536,5.849711,6.276853,6.549097,6.561199,6.554886,6.503198,6.350038,6.847479,7.514986,8.219478,8.411957,8.567407,8.644044,8.564407,8.551770,8.386642,8.118604,8.479931,8.734613,8.954348,9.199998,8.718869,8.034947,7.420903,8.292699,9.681599,6.946438,4.860155,7.673464,8.164254,7.653080,9.843925,9.265729,8.303747,8.470469,8.531139,8.356367,8.067609,8.169301,8.237595,8.282262,8.304094,8.321898,8.355619,8.413973,8.531199,8.889583,8.619841,7.240817,6.315899,5.344520,4.537276
9.794570,9.375084,8.215533,6.153419,6.730765,7.786258,8.274399,5.665368,0.736994,5.202568,5.927138,5.167943,4.786788,4.585408,4.266148,4.073269,4.253647,4.854910,5.268200,5.468532,5.528396,5.506125,5.873365,6.450951,7.158949,7.373180,7.540354,7.682632,7.818664,8.002721,8.081537,8.090834,8.551323,9.000819,9.250691,9.050364,8.126956,6.942106,5.767768,6.058022,6.255799,5.166697,1.455200,0.316351,2.402182,6.280207,7.522022,8.092883,8.204772,7.891456,7.940950,7.692140,7.261736,7.244946,7.404476,7.484437,7.328908,7.447414,7.474576,7.474109,7.692324,8.128726,8.040411,7.017958,6.304276,5.439012,4.660032
10.095026,10.277615,9.670238,7.855431,7.272881,7.348868,7.342823,5.568873,0.952905,5.509505,6.040024,5.971538,5.921930,5.884040,5.848955,5.781359,5.988975,6.545520,7.143878,7.408503,7.457595,7.391033,7.656955,8.132351,8.762379,9.090456,9.592974,10.067922,10.259811,10.449635,10.381057,10.121598,10.618489,10.974566,11.102673,10.844909,10.233396,9.527083,8.894645,9.264479,8.883505,8.443247,8.494712,9.356432,6.009378,0.347416,1.851016,4.092901,6.735549,9.646977,8.814808,8.152988,7.859113,7.904657,8.081863,8.154003,7.970730,8.047534,8.181098,8.327231,8.364200,8.735256,8.502760,7.158662,6.436315,5.526968,4.691379
9.778955,10.060865,9.657418,8.160630,7.613497,7.853504,7.915809,5.580505,0.753581,5.173407,5.855139,6.045179,6.275434,6.525635,6.765920,6.661556,6.899993,7.623866,8.060947,8.381003,8.569102,8.556540,8.943321,9.451685,9.999017,10.191119,10.759641,11.387169,11.706703,11.961853,12.039255,11.962966,12.108387,12.239983,12.192601,11.745552,10.935119,10.185808,9.613513,9.677379,9.391112,9.217688,9.568140,10.649082,9.187456,5.424912,1.619222,2.267649,6.145713,9.952345,9.529479,8.937028,8.491732,8.565889,8.637642,8.600419,8.374590,8.424108,8.594403,8.792084,8.729397,8.983392,8.687966,7.375039,6.642602,5.650397,4.708656
9.493718,9.580966,9.243408,8.265338,8.410707,9.207651,9.391683,5.927384,0.119637,3.802088,4.515851,5.184572,5.816539,6.375361,6.768959,6.586206,6.763196,7.497233,7.905263,8.416035,8.870701,9.013192,9.585920,10.163741,10.645857,10.808703,11.194900,11.671906,12.108765,12.261929,12.448194,12.653559,12.340084,12.244243,12.095948,11.608831,10.754251,9.840781,8.941832,8.309840,8.264648,8.078788,7.116520,7.547380,8.092661,7.934608,3.258713,1.486139,5.614297,8.518707,8.671827,8.701528,8.739011,8.696972,8.616613,8.469177,8.225868,8.300123,8.469113,8.648335,8.582427,8.771171,8.486462,7.333078,6.655011,5.649668,4.660949
9.997537,9.928460,9.769374,9.513643,10.207381,11.018188,10.826329,6.791323,1.666215,1.529240,1.869665,3.704353,5.037263,5.916894,6.271636,6.141045,6.112163,6.352924,7.203406,8.055327,8.783224,9.156750,9.818344,10.413030,10.886541,11.433696,11.553902,11.620684,12.071299,11.812145,11.753537,11.928077,11.409520,11.189776,11.085218,10.947954,10.800047,10.092574,8.822681,7.346050,7.174484,6.810451,4.972081,5.020248,5.388042,5.644589,4.226150,0.026006,3.895750,5.416088,5.309922,6.447754,8.306282,8.214967,8.045832,7.838727,7.608169,7.746685,7.906504,8.043237,8.040127,8.285473,8.027411,6.855672,6.306002,5.423789,4.530091
10.117992,10.429301,10.539765,10.258223,11.288106,11.914124,11.597622,8.819542,3.112227,1.503845,3.756946,4.350447,5.964166,7.786909,8.415176,8.178139,7.948404,7.937038,8.141611,8.301819,8.588163,9.298748,10.127304,10.957796,11.748755,12.275413,12.864118,13.439713,13.906188,13.985684,14.142169,14.405633,14.422526,14.104556,13.700084,13.430633,12.811460,12.092921,11.278591,10.192552,9.814414,9.680300,9.477033,9.237442,9.161759,8.893282,6.454423,3.625458,1.312533,0.247047,2.128841,4.512902,6.967669,10.084032,10.175406,9.367964,8.655084,8.542450,8.465273,8.421437,8.476775,8.659737,8.351642,7.203527,6.502906,5.577977,4.710428
10.385874,11.100774,11.476682,11.109864,11.745171,12.340782,12.407877,10.676333,4.616914,0.841758,4.168706,5.123453,6.539079,8.206575,9.834206,9.526802,9.151688,9.156657,9.559711,9.901019,10.370431,11.295503,12.306248,13.042712,13.480349,14.264229,14.885419,15.425298,15.955665,16.066200,16.166698,16.282175,16.096067,15.599766,15.033592,14.616147,14.131707,13.537434,12.845859,12.165065,11.445269,10.992338,11.130960,11.436457,11.666384,11.492447,9.239631,8.290550,8.494233,10.022269,6.880733,2.755295,1.845906,5.829877,8.223517,9.258505,8.798848,8.625047,8.567587,8.602142,8.693219,8.878667,8.468556,7.066623,6.472117,5.591288,4.722997
10.166044,10.931992,11.340828,10.958279,11.220379,11.636357,11.825970,10.862502,5.186140,0.016452,3.042372,3.909139,5.535196,7.612330,9.738411,9.518637,9.108256,9.031842,9.564337,10.035897,10.649663,11.757924,12.741869,13.397064,13.725704,14.358849,14.906949,15.445827,16.064791,16.190432,16.226425,16.184542,15.649889,15.028208,14.406659,13.872458,13.507143,13.049872,12.512317,12.165448,11.490668,10.878085,10.664973,10.825282,11.116720,11.241786,9.731384,9.370270,10.118981,12.213895,10.132051,6.014616,0.634777,3.649427,7.031037,8.932802,8.751058,8.517587,8.483986,8.570870,8.519495,8.651364,8.246693,6.904629,6.446062,5.608430,4.723450
9.804631,10.338750,10.589592,10.239427,10.424492,10.659960,10.747797,10.195503,5.659996,1.859970,0.236239,0.152365,2.708327,6.221538,8.826019,8.752201,8.304935,8.051319,8.573567,9.018563,9.622850,10.794442,11.614658,12.309465,12.893418,13.082010,13.615938,14.327996,15.074380,15.188601,15.227194,15.192852,14.391178,13.698124,13.102042,12.621375,12.282758,11.968946,11.692692,11.631737,11.297816,10.779047,10.096662,9.473884,9.465599,9.832063,9.155829,8.226235,7.686928,8.063028,7.615613,5.338088,1.386394,3.786230,6.822500,8.279011,8.155362,8.353522,8.502803,8.544168,8.289348,8.324451,7.986945,6.925829,6.491424,5.641857,4.728980
10.592675,11.070886,11.250362,10.829815,11.268192,11.898973,12.351056,11.733982,8.738831,6.818363,6.979915,5.712077,1.504165,4.205579,9.327875,9.133921,8.349937,8.115994,9.044042,9.788967,10.488638,11.332183,12.194613,13.026723,13.781674,14.035030,14.730178,15.651934,16.614347,16.438753,16.513201,16.868568,15.935151,15.122070,14.597297,14.618273,14.526314,14.443876,14.423080,14.721489,14.402632,13.888000,13.469337,12.749348,12.596317,12.873176,12.567252,11.653847,10.598736,9.681453,8.487108,8.278165,7.553572,0.339550,4.305228,5.935241,5.651175,8.029922,9.069662,9.028432,8.899946,8.920003,8.480893,7.243278,6.577466,5.606544,4.657039
10.603303,11.240572,11.609516,11.361716,11.613552,11.953415,12.238592,12.131337,9.119793,7.433455,8.311373,7.582374,3.212270,2.800311,7.395196,7.735262,7.566855,7.805198,9.177389,10.054447,10.883731,12.313890,13.280018,14.166883,15.007862,15.360271,16.067743,16.846848,17.376276,17.534000,17.803698,18.143833,17.551542,16.900339,16.318501,15.955847,15.570910,15.470490,15.667374,16.035671,16.044798,15.781927,15.243445,14.825661,14.598087,14.447576,13.770958,12.658716,11.381876,10.083653,8.645430,7.358193,5.801630,2.095380,0.519837,2.738225,4.864133,6.038781,7.720073,9.289084,8.474837,8.346560,7.953740,6.832813,6.316839,5.528176,4.742459
10.584754,11.286056,11.663872,11.322334,11.583960,11.888994,12.168881,12.261730,9.178792,7.574926,8.838240,9.057358,4.715355,1.884928,7.346575,7.684679,7.719840,8.569205,9.748669,10.575460,11.419277,12.836072,14.083213,14.980280,15.508219,16.004599,16.671560,17.331224,17.764341,17.927372,18.112961,18.263901,17.500198,17.011303,16.594028,16.067398,15.756112,15.636887,15.732050,16.225441,16.307819,16.115707,15.685289,15.162356,14.882448,14.703123,13.755965,12.679846,11.623980,10.693494,9.743184,8.121473,6.180335,5.450922,4.914522,3.248273,0.493159,2.817324,6.034650,9.150992,8.545461,8.295305,7.745590,6.559529,6.121328,5.407143,4.678530
10.478397,11.167931,11.537930,11.198476,11.450737,11.777612,12.079226,12.123544,8.837979,7.166556,8.603593,9.480143,5.418516,1.277974,7.344409,7.567546,7.606800,8.735509,9.543157,10.248860,11.060925,12.326720,13.707126,14.636125,15.039251,15.519342,16.114513,16.739992,17.302664,17.410086,17.507936,17.559860,16.670340,16.293123,16.019848,15.474414,15.277792,15.264864,15.437895,15.953831,15.987473,15.789016,15.499578,15.053361,14.842803,14.717097,13.736097,12.721217,11.821344,11.163813,10.589106,9.151434,7.359044,7.451839,8.078114,7.560746,4.757213,0.180897,4.944469,9.350257,8.707963,8.396323,7.786571,6.553819,6.153933,5.403052,4.603353
10.318853,10.961475,11.421806,11.385160,11.462768,11.687653,11.906938,11.776348,8.151369,6.260601,7.682675,8.414733,4.880316,0.925983,6.173400,6.506020,6.583272,7.455116,8.100100,8.725276,9.521631,10.833592,12.025951,13.062503,13.898569,14.160712,14.687128,15.376580,16.160587,16.367607,16.588186,16.813236,16.192316,15.820628,15.470704,14.921818,14.623830,14.855833,15.525783,15.843990,15.827351,15.634741,15.347900,15.509096,15.544886,15.353108,14.613377,13.547228,12.408291,11.349821,10.478884,9.317924,7.952823,6.801050,6.744529,7.289321,8.280698,1.861837,4.933985,10.309077,8.603871,8.323743,7.972126,6.870240,6.434033,5.557957,4.610033
10.897854,11.515060,11.877039,11.647429,11.799788,11.992823,12.103838,11.830824,8.553450,6.674359,7.506791,7.363179,3.887286,1.585038,7.325478,7.506083,7.584812,8.769274,9.266935,9.961256,10.736063,11.446904,12.792887,14.025302,14.995469,15.701357,16.298794,17.020138,18.190308,18.309534,18.631033,19.144138,18.100292,17.429647,16.881451,16.242968,16.002626,16.090179,16.418100,16.478405,16.272703,15.966464,15.667668,15.798719,16.092688,16.388762,15.970965,15.141573,14.028919,12.652174,11.827398,10.685834,9.255301,7.785052,7.478795,8.001254,9.328886,2.775638,4.655421,10.762007,8.553133,8.499463,8.460816,7.483860,6.341497,5.270521,4.451642
10.518235,11.245248,11.792641,11.816862,11.987076,12.130825,12.260996,12.401970,8.756402,6.501254,7.194264,7.574441,3.887519,2.114323,8.056957,8.374389,8.341116,9.133911,9.460185,9.882798,10.505008,11.550771,12.979517,14.210041,15.162053,16.293739,17.024549,17.644848,18.471313,18.474731,18.608418,18.884195,18.147024,17.730694,17.374210,16.835165,16.684999,16.850166,17.228951,17.219219,17.081444,16.978167,17.052288,16.939272,17.205399,17.712242,17.537115,16.550764,15.224781,13.795725,13.221259,12.355084,11.191915,9.908660,9.114110,9.149656,10.363587,3.753145,3.596221,9.574967,7.498609,7.877788,8.142159,7.127092,6.133371,5.226114,4.545748
10.402926,11.197536,11.814163,11.885474,12.088007,12.260448,12.456726,12.805512,8.890426,6.368155,6.971820,8.402477,4.967902,1.256626,7.476191,7.780193,7.725976,8.558350,8.988136,9.412466,9.948000,10.807467,12.297969,13.513806,14.350178,15.743969,16.614717,17.220579,17.787003,17.816210,17.860264,17.935169,17.458147,17.279486,17.075066,16.512781,16.418474,16.501451,16.682236,16.663643,16.639570,16.677197,16.848688,16.591215,16.740898,17.223057,17.344139,16.508614,15.301570,14.028318,14.048383,13.607041,12.678654,11.453009,10.534147,10.522781,11.924593,6.644851,0.112250,6.334125,5.697263,7.271729,8.117022,6.812230,6.062856,5.263133,4.590851
10.533390,11.328424,11.890658,11.828885,12.047767,12.253242,12.469234,12.752822,8.612203,5.872343,6.346655,8.618311,5.783702,0.143399,6.586831,6.747867,6.681195,7.730597,8.102464,8.596643,9.154163,9.709603,11.172046,12.451120,13.392892,14.735414,15.685142,16.369108,16.852634,17.007242,17.067066,17.037687,16.672411,16.552118,16.325335,15.607542,15.459574,15.342845,15.216863,15.224757,15.280854,15.332730,15.336226,15.145679,15.201824,15.491484,15.796295,15.306793,14.464001,13.480700,13.997251,13.874879,13.064697,11.700500,10.795328,10.991126,12.853706,9.270614,3.253169,3.215578,3.956795,6.805542,8.307362,6.720356,6.171760,5.371392,4.585262
10.282097,11.052827,11.619946,11.612981,11.743896,11.807443,11.867927,12.068352,7.257471,4.003079,4.336771,6.329095,3.865870,1.439256,7.650364,7.791845,7.473666,7.907969,7.134431,7.098393,7.764990,9.329945,10.530452,12.023496,13.832715,14.624013,15.498801,16.255110,16.606880,16.824575,16.829428,16.629402,16.419077,16.162630,15.707488,14.839398,14.429014,14.259400,14.282812,14.364120,14.424967,14.433628,14.349669,14.480526,14.573466,14.614335,14.631550,14.135487,13.460077,12.787321,12.837805,12.521117,11.739688,10.231334,8.774158,8.650732,10.823760,6.806416,1.107367,4.360255,3.618209,6.311174,8.037194,6.687618,6.406513,5.605628,4.671829
11.117703,11.721306,12.137157,12.062400,12.127983,12.369538,12.699237,12.949576,8.015543,4.187616,3.417132,5.035816,2.849458,1.928246,8.001333,8.218610,8.056496,8.700656,8.203623,8.425318,9.184834,10.402569,12.197148,13.973789,15.563711,16.340206,16.846523,17.332624,18.096375,18.053164,17.828243,17.524317,17.235468,17.168310,17.071451,16.684277,16.390377,16.222216,16.192165,16.368912,16.333204,16.349239,16.648079,16.892191,16.998661,16.940802,16.584959,16.266962,15.828662,15.135270,15.400699,15.122832,14.188338,12.319052,10.856855,10.475942,11.756001,8.203927,3.075074,2.046137,2.209337,6.434302,9.083507,7.406431,6.595207,5.571812,4.629529
10.944016,11.536175,12.025866,12.150040,12.065788,12.242924,12.638924,13.231158,8.230381,4.367049,3.712030,5.163332,2.479833,2.551700,7.505834,7.478410,7.218917,7.757730,7.337147,7.728061,8.692823,10.080099,11.717083,13.517066,15.374035,16.170391,16.696489,17.213268,18.035639,18.164980,18.121704,17.971834,17.627289,17.632841,17.645330,17.323740,16.875509,16.564669,16.418163,16.426121,16.220247,16.102833,16.346334,16.576601,16.770451,16.873507,16.596107,16.276306,15.940234,15.601615,16.037914,15.769054,14.759070,13.022918,11.389902,10.737760,11.738517,7.716213,2.812442,1.711891,1.980492,6.210053,8.902386,7.374893,6.440281,5.485025,4.704081
10.578839,11.198896,11.699829,11.801441,11.751064,11.930107,12.326678,12.986311,7.790535,3.966161,3.728974,5.266093,2.270842,2.957329,7.018725,6.665243,6.303689,6.890491,6.578268,7.115035,8.188683,9.524093,10.892267,12.561284,14.497175,15.565269,16.282494,16.864004,17.526314,17.715994,17.838451,17.909061,17.539400,17.581924,17.590904,17.110216,16.543522,16.036282,15.635617,15.551898,15.272620,15.051830,15.114119,15.251132,15.505166,15.792415,15.665527,15.269425,14.913621,14.815715,15.311452,15.079475,14.162495,12.877541,11.295072,10.505337,11.260595,7.575287,2.728833,2.024598,2.819336,6.268155,8.307609,6.914637,6.134812,5.346431,4.705851
10.577453,11.211222,11.560598,11.270987,11.477758,11.863782,12.308670,12.562300,6.888284,2.806398,2.639452,4.581585,1.968717,2.989521,7.096683,6.580113,6.265042,7.197615,7.109466,7.789804,8.777093,9.492881,10.834999,12.303823,13.806294,15.324417,16.200224,16.744795,17.225748,17.145588,17.198551,17.410301,17.083662,17.173906,17.165482,16.512211,16.017654,15.396610,14.734587,14.815182,14.617845,14.399363,14.364605,14.412972,14.646597,14.957208,14.752538,14.312486,13.913374,13.750649,14.160110,13.994047,13.313168,12.511376,11.317728,10.602062,10.934623,8.780525,3.807445,2.309377,4.253454,6.902874,8.055177,6.505218,5.957006,5.250099,4.590225
