,A_NOX_ALL,A_VOC_ALL,A_NOX_VOC_ALL,A_NOX_SQUARE_VOC_ALL,A_NOX_VOC_SQUARE_ALL,A_NH3_ALL,A_PM25_ALL,B_NOX_ALL,B_VOC_ALL,B_NOX_VOC_ALL,B_NOX_SQUARE_VOC_ALL,B_NOX_VOC_SQUARE_ALL,B_NH3_ALL,B_PM25_ALL,C_NOX_ALL,C_VOC_ALL,C_NOX_VOC_ALL,C_NOX_SQUARE_VOC_ALL,C_NOX_VOC_SQUARE_ALL,C_NH3_ALL,C_PM25_ALL,D_NOX_ALL,D_VOC_ALL,D_NOX_VOC_ALL,D_NOX_SQUARE_VOC_ALL,D_NOX_VOC_SQUARE_ALL,D_NH3_ALL,D_PM25_ALL,E_NOX_ALL,E_VOC_ALL,E_NOX_VOC_ALL,E_NOX_SQUARE_VOC_ALL,E_NOX_VOC_SQUARE_ALL,E_NH3_ALL,E_PM25_ALL,F_NOX_ALL,F_VOC_ALL,F_NOX_VOC_ALL,F_NOX_SQUARE_VOC_ALL,F_NOX_VOC_SQUARE_ALL,F_NH3_ALL,F_PM25_ALL,G_NOX_ALL,G_VOC_ALL,G_NOX_VOC_ALL,G_NOX_SQUARE_VOC_ALL,G_NOX_VOC_SQUARE_ALL,G_NH3_ALL,G_PM25_ALL,H_NOX_ALL,H_VOC_ALL,H_NOX_VOC_ALL,H_NOX_SQUARE_VOC_ALL,H_NOX_VOC_SQUARE_ALL,H_NH3_ALL,H_PM25_ALL,I_NOX_ALL,I_VOC_ALL,I_NOX_VOC_ALL,I_NOX_SQUARE_VOC_ALL,I_NOX_VOC_SQUARE_ALL,I_NH3_ALL,I_PM25_ALL,J_NOX_ALL,J_VOC_ALL,J_NOX_VOC_ALL,J_NOX_SQUARE_VOC_ALL,J_NOX_VOC_SQUARE_ALL,J_NH3_ALL,J_PM25_ALL,K_NOX_ALL,K_VOC_ALL,K_NOX_VOC_ALL,K_NOX_SQUARE_VOC_ALL,K_NOX_VOC_SQUARE_ALL,K_NH3_ALL,K_PM25_ALL,L_NOX_ALL,L_VOC_ALL,L_NOX_VOC_ALL,L_NOX_SQUARE_VOC_ALL,L_NOX_VOC_SQUARE_ALL,L_NH3_ALL,L_PM25_ALL,M_NOX_ALL,M_VOC_ALL,M_NOX_VOC_ALL,M_NOX_SQUARE_VOC_ALL,M_NOX_VOC_SQUARE_ALL,M_NH3_ALL,M_PM25_ALL,N_NOX_ALL,N_VOC_ALL,N_NOX_VOC_ALL,N_NOX_SQUARE_VOC_ALL,N_NOX_VOC_SQUARE_ALL,N_NH3_ALL,N_PM25_ALL,O_NOX_ALL,O_VOC_ALL,O_NOX_VOC_ALL,O_NOX_SQUARE_VOC_ALL,O_NOX_VOC_SQUARE_ALL,O_NH3_ALL,O_PM25_ALL,P_NOX_ALL,P_VOC_ALL,P_NOX_VOC_ALL,P_NOX_SQUARE_VOC_ALL,P_NOX_VOC_SQUARE_ALL,P_NH3_ALL,P_PM25_ALL,Q_NOX_ALL,Q_VOC_ALL,Q_NOX_VOC_ALL,Q_NOX_SQUARE_VOC_ALL,Q_NOX_VOC_SQUARE_ALL,Q_NH3_ALL,Q_PM25_ALL
96,1.2079609476788475,0.659501115161385,0.7966515920656034,0.9623240121214288,0.5253926133623582,0.659501115161385,1.2542726497840175,1.1738388243481068,0.8655660497558494,1.0160350342410411,1.1926613700899922,0.8794454310015672,0.8655660497558494,0.786329951145447,1.3653244747406796,0.9110349635160078,1.2438583330328876,1.6982702251999446,1.1331984310536989,0.9110349635160078,1.0120031894945667,0.9213406117984158,1.0524916942502438,0.9697033414932708,0.8934270699143781,1.0206047128083753,1.0524916942502438,0.8269659317816337,0.73510540094856,1.1125182463068737,0.8178181715140033,0.6011825548738196,0.9098376379706528,1.1125182463068737,0.908371408912686,0.8396938166302595,0.7725935961974006,0.648742065495093,0.5447447009841724,0.5012139653853835,0.7725935961974006,0.6111195826003966,0.8914000496306747,1.150012648840241,1.0251213322520945,0.9137932064469804,1.1789024986858678,1.150012648840241,1.0065407370032546,1.1285521650764514,1.1022646934361366,1.243963206264683,1.4038773697054523,1.3711767221991744,1.1022646934361366,1.2562314214442938,0.8585436164973397,0.9153259860426598,0.7858472823310586,0.6746841677871129,0.7193064385786206,0.9153259860426598,0.8716102308573115,1.1172267020779418,1.3868624416967612,1.5494397519726344,1.7310754641648505,2.148859797682792,1.3868624416967612,1.4728437292961016,1.234436484995894,0.8485501175093371,1.047481224401079,1.293049040748863,0.8888403160543596,0.8485501175093371,1.1486557232769834,0.8563416744698432,1.0314651054720618,0.8832865555771588,0.7563950880396445,0.9110792602104484,1.0314651054720618,0.5671084605629966,0.7902833357900964,0.9764180143336012,0.7716468854931005,0.609819674719526,0.753449919699881,0.9764180143336012,1.3052046840581817,1.1939979930597833,1.297073312264349,1.5487029316950385,1.8491481922896784,2.008781241327191,1.297073312264349,1.205188747599467,0.6233527274205327,1.2877006316824702,0.8026917008604106,0.5003600610091633,1.033626610244227,1.2877006316824702,0.8664553769646002,0.9600404980760884,1.01108858294877,0.9706859867731836,0.9318978582172064,0.9814495188547264,1.01108858294877,1.2336933439016338,0.8709031936969831,0.9271067850207326,0.8074202599726984,0.7031848830658713,0.7485648013838926,0.9271067850207326,0.9288222197709636
97,0.7391558689025625,0.6095532300929838,0.450554847431743,0.3330302597416715,0.2746371625860704,0.6095532300929838,0.6695357165543728,1.119379934695916,0.8723669389637129,0.976510047168077,1.0930857528289075,0.8518750807153262,0.8723669389637129,1.240954978745431,0.8142992723411373,0.659572296577033,0.5370892411590508,0.4373513782580686,0.354249184258091,0.659572296577033,0.8379454757715179,0.7714870092528022,0.8649185050082016,0.6672733906761823,0.5147927525267446,0.5771371034953972,0.8649185050082016,1.1532712282682624,0.6717498711309953,1.0266048086310346,0.6896216479003576,0.4632532531062098,0.7079688998705653,1.0266048086310346,0.7059086280731955,0.7931250907057282,0.7773193285616516,0.6165114629727757,0.4889707099914039,0.4792262764485596,0.7773193285616516,1.2097259834409204,1.1055350156848645,1.268258334874348,1.4021039981377723,1.5500750655730533,1.778230081998877,1.268258334874348,1.1936313533573892,1.282958018031206,1.2569009882740338,1.6125512007775185,2.0688354925233665,2.0268171978997427,1.2569009882740338,1.174138561789846,0.7080104241436556,1.010641762286191,0.7155449027735376,0.5066132501065231,0.7231595615339491,1.010641762286191,0.8963466712378093,1.0548529515741358,0.9378662557821602,0.9893109880935952,1.0435776158152534,0.9278413922074894,0.9378662557821602,0.6157421167014085,0.8263974108578406,0.9035398168373232,0.7466829652413314,0.6170568692070912,0.674657789649702,0.9035398168373232,1.323457092631561,0.7610587654348052,0.9147377980746206,0.6961692192992229,0.5298256865735788,0.6368122987490988,0.9147377980746206,1.0922503311089358,0.7789458513510037,0.7389361268593473,0.5755912304304676,0.4483544010178322,0.4253251544684957,0.7389361268593473,0.671958141738305,1.2937660050956303,0.7356328603485666,0.9517367869502368,1.2313247007551589,0.7001288548831569,0.7356328603485666,0.5938565300871154,1.3726419995192276,0.9327968630618814,1.280396151258524,1.7575255332402238,1.1943495133704574,0.9327968630618814,1.188450072522696,0.9840918062716664,0.8718706948443448,0.858000806924704,0.8443515638690793,0.7480657597104502,0.8718706948443448,0.6333529815462452,0.9949379613605124,0.980706229913291,0.9757418570834836,0.9708026141007616,0.9569161180289366,0.980706229913291,0.9905054860172928
98,0.8252964641518449,1.1162007251023491,0.9211965117106942,0.7602602239038494,1.0282402143332314,1.1162007251023491,1.0955506095023737,1.2122014199834354,1.1742460190884427,1.4234226917489066,1.7254750081746684,1.671448429266309,1.1742460190884427,1.1975533702352916,1.1091969392660062,1.3145586254280808,1.4581044038105555,1.6173249418369529,1.916763720803835,1.3145586254280808,1.159482735352827,1.0407159741917054,1.191791963962047,1.2403169348086074,1.2908176471158097,1.4781997556709363,1.191791963962047,1.0499033140932756,0.7942234216392973,0.8975614859687103,0.7128643545177212,0.5661735668097536,0.6398395893350514,0.8975614859687103,0.8271158637860916,1.1811179497573874,1.1728526094306744,1.38527726941836,1.636175848300925,1.6247260602223228,1.1728526094306744,1.2834899166069105,0.8858816494115581,0.7927819014780058,0.7023109385049671,0.6221643726025596,0.5567794012567706,0.7927819014780058,0.7737114228102011,1.189299973101526,1.0685485826932035,1.2708248006547005,1.5113919012353874,1.3579380395909533,1.0685485826932035,0.6915697721685815,0.7030874950942319,1.0069396197112517,0.7079666549339223,0.4977625020277338,0.7128796742874107,1.0069396197112517,1.0950519342075298,1.3392658946039058,1.1919200860402095,1.5962979203270056,2.137867362321101,1.902659554541972,1.1919200860402095,1.1999184053224428,0.936455478223877,1.0692575624361522,1.001312101975644,0.937684203306957,1.070660537396297,1.0692575624361522,1.2873790001415797,1.2602011964876252,0.781521215477768,0.9848739708255464,1.241139356423872,0.7696999027719968,0.781521215477768,1.4295763077864536,0.6947356674426197,0.703622926455496,0.4888319434389883,0.3396089864923585,0.3439533625874684,0.703622926455496,0.8772347159665032,0.6905107659702971,0.6874494199400636,0.4746912255286498,0.327779401739167,0.3263262076403082,0.6874494199400636,0.6408350104921235,1.1516567772435724,0.8634022312756394,0.9943430311358123,1.145141890712475,0.8585179917360432,0.8634022312756394,1.1371943429691482,1.092600302320745,1.1059346746648355,1.208344559885794,1.3202376314388458,1.3363501477203197,1.1059346746648355,1.2271000715986968,1.10062948160551,0.9710353203906844,1.0687501013022394,1.17629786996212,1.0377940970355963,0.9710353203906844,0.948079384164769
99,1.006880175180453,1.3172119110492446,1.326274559747043,1.3353995610554807,1.7469846474203978,1.3172119110492446,0.674190521714895,0.623664303480266,0.5958601341349633,0.3716166955269397,0.2317640675774469,0.2214315740434741,0.5958601341349633,0.7273212858148208,0.7303643175143824,0.7978471775693733,0.5827191093262315,0.4255972445856418,0.4649207966916729,0.7978471775693733,0.9241878442436406,1.135395955061505,0.6691668311362835,0.7597693133334614,0.8626390051386692,0.5084124237979425,0.6691668311362835,1.0170172761202296,0.782362673622782,1.210334931071708,0.9469208726523072,0.7408355456374768,1.1460914091319916,1.210334931071708,0.9246713294048958,1.3304712003373156,0.8467357663970623,1.1265575514868362,1.4988523777757583,0.9538965717486044,0.8467357663970623,0.7677617156738209,0.7476380711174044,1.075323401731458,0.803952713897913,0.6010656562882382,0.8645091671399414,1.075323401731458,0.8304976238154398,0.7013511741530017,0.8311070913983183,0.5828979343990967,0.4088161507021658,0.484450606840521,0.8311070913983183,1.0734561834905891,0.7935766802219539,0.9123351502457456,0.7240078997818163,0.5745557855633229,0.6605378560265501,0.9123351502457456,0.6741011365334614,0.8983771873693327,0.7649804871108353,0.6872410184030543,0.6174016531577717,0.525725969020515,0.7649804871108353,0.6003776063258565,0.8325097004545965,0.6979694675854498,0.581066352386017,0.483743374969128,0.4055665726066876,0.6979694675854498,0.6966006869320757,0.7957914903499725,1.1846899643399744,0.942766192324764,0.7502453132416927,1.1168856467661583,1.1846899643399744,0.951513492850684,1.1485173685623866,1.0883281684352843,1.2499638041436147,1.4356051391332547,1.3603708175740206,1.0883281684352843,1.3413968484131322,0.8366353823447505,0.6525232539923054,0.5459240420926932,0.456739369687412,0.3562281323789564,0.6525232539923054,0.6625272902567688,1.10548283294548,0.9275894221646156,1.0254341822248,1.1335998847650035,0.9511819005577474,0.9275894221646156,1.104561594408388,1.057378220368077,1.0430582159916384,1.10290704016554,1.1661898833616615,1.1503962497196865,1.0430582159916384,1.2146178922455972,1.152447911649195,1.0873947198456555,1.2531657740244873,1.4442082792247672,1.362685845765521,1.0873947198456555,0.8215048155453052
100,1.4390966537742318,1.141536740996539,1.6427817041284611,2.3641216532927984,1.875295672699544,1.141536740996539,1.196783368038396,1.128767081268589,1.0145961089861166,1.1452426886067262,1.2927122469628058,1.161958775705183,1.0145961089861166,0.9559549508479512,1.0164455695662504,0.6630856153809234,0.6739904359970503,0.6850745925992273,0.4469133630139609,0.6630856153809234,1.20342797945631,0.716547564038179,1.130041719295545,0.8097286412227384,0.5802090854000977,0.9150271458901889,1.130041719295545,1.0517153710528235,1.032193636530658,0.9796863441847532,1.0112260102634865,1.0437810528882565,0.9906843131395686,0.9796863441847532,1.1245570908131832,0.6511053301496096,0.8967401064380316,0.5838722630607306,0.3801623426053567,0.5235816753232939,0.8967401064380316,1.0553007631249522,1.1924556656643577,0.8949832601230336,1.067227859208469,1.2726219072679823,0.9551510687285216,0.8949832601230336,1.2290460246598,0.6804418386723685,0.7567129119518465,0.5148991251556365,0.3503589074516953,0.38963081635798,0.7567129119518465,1.0333453047134418,1.009078178246379,0.8342518670367014,0.841825354188035,0.849467594805675,0.7022943734502006,0.8342518670367014,1.1397307939944348,0.7772899684982097,0.7860718997589675,0.6110058022009758,0.4749286807450198,0.4802944916998729,0.7860718997589675,0.633004309594327,1.1092079052194883,0.9996399755862928,1.1088085632937323,1.2298992237804711,1.108409365140819,0.9996399755862928,1.1360001316662292,0.6931189570205057,0.9113514286032748,0.6316749516726498,0.4378258836793253,0.5756778696197739,0.9113514286032748,0.866255192743365,1.3273259421773438,1.343503283999368,1.7832667622528164,2.3669762353607613,2.395824751333579,1.343503283999368,0.8595805312701618,0.7102043591126647,1.071702815118254,0.761128010970298,0.5405564312338578,0.8157030320222257,1.071702815118254,1.3299186032529489,1.3705564128486685,0.8941451339456286,1.2254763473466128,1.6795844666502626,1.0957537127454369,0.8941451339456286,1.1940478543962745,1.134469799689361,1.177891283079052,1.3362820879705364,1.5159716726684154,1.5739950231551698,1.177891283079052,1.2326723480296704,0.7345025056558262,1.1926992870083577,0.8760406148015562,0.6434540266280134,1.0448530166641794,1.1926992870083577,1.330934230019118
101,1.248303688171783,1.3345757249516987,1.665955799601737,2.07961876897402,2.2233441689909745,1.3345757249516987,0.9971833325128422,1.3168031546589392,0.9167299872410234,1.207152939169429,1.5895827984541142,1.1066332985227545,0.9167299872410234,0.8677565656751454,0.5948893026139787,0.7747773542057171,0.4609067599245426,0.2741885009815796,0.3571001199898668,0.7747773542057171,0.8324165443522681,0.6898333460429616,1.0601858218823592,0.7313515329364152,0.5045106750991766,0.7753685260311166,1.0601858218823592,0.9847688471688608,1.0551368037097153,1.2959674324623771,1.3674229344002389,1.442818264322428,1.7721355893848472,1.2959674324623771,0.6754571283043123,0.7849912957459058,0.9612249862912124,0.7545532474920793,0.5923177314580885,0.7252954349765638,0.9612249862912124,0.6938888965433376,1.179130585862795,1.2281221185009166,1.4481163530990426,1.7075182838271683,1.7784637234038176,1.2281221185009166,0.8383034522106445,0.9294525538755594,0.9233274493297616,0.8581890558429531,0.7976460096612877,0.7923895119741902,0.9233274493297616,0.8405781594544248,0.7315326479318444,0.8865694614814735,0.6485545057330516,0.4744387949070278,0.5749886188891349,0.8865694614814735,0.8036039510382869,1.0037141450592462,0.8722501100408184,0.8754897734774535,0.8787414694940352,0.7636460512553199,0.8722501100408184,1.1385172743197205,0.807055822183581,0.809591196124977,0.653385288421232,0.5273184011494536,0.5289749771834084,0.809591196124977,1.428095277817502,0.8699810818469819,0.9673057450735028,0.8415376985758468,0.7321218774220345,0.8140242505283503,0.9673057450735028,0.5209870320806879,1.0684015723128717,1.1984911563301996,1.280469835826257,1.3680559858959775,1.5346317741853517,1.1984911563301996,1.3268446816762078,0.8991717814992308,0.7848309277942225,0.7056978235204252,0.6345435691749906,0.5538534775758989,0.7848309277942225,1.2811218959141213,0.908220912262332,1.0177409882957298,0.9243336488367152,0.8394991497812514,0.9407322412820766,1.0177409882957298,0.9558973457889612,1.1178871294203947,0.7871444173107446,0.8799386131067976,0.9836720502721212,0.6926387668831749,0.7871444173107446,0.768661522075218,1.2649694428585792,1.2621855210826138,1.5966261153880394,2.0196832476358657,2.015238365425162,1.2621855210826138,1.0337867491772577
102,0.956283001380144,1.0077831663200152,0.9637259110288888,0.9215947067065196,0.971226750081335,1.0077831663200152,0.8836416214788836,1.1501585059766848,1.0409370502073771,1.1972426024822942,1.3770187629626736,1.246254183010523,1.0409370502073771,1.1140430882965648,1.240954228067178,1.328409602791789,1.6484955131895112,2.045707477042296,2.189877269880125,1.328409602791789,0.9344558401457228,0.888012528379149,0.9813934841141556,0.8714897091630336,0.7738937800902747,0.8552743220451416,0.9813934841141556,1.14211620788713,1.0448450317080364,0.6404535396512088,0.6691746989443914,0.6991838595367684,0.4285753045839675,0.6404535396512088,0.7209354919215196,0.6937099843010643,0.7043124915061723,0.4885886074257902,0.3389387951870238,0.3441190594175894,0.7043124915061723,1.24143216102673,1.1216131164263,0.8950969763631991,1.003952509162486,1.126046302545739,0.8986348553635879,0.8950969763631991,0.908445306728415,1.059182260852083,1.1845787313940903,1.2546847788752848,1.32893986074582,1.4862729036595594,1.1845787313940903,1.413862592753676,1.038506477316102,0.8315416334629376,0.8635613725092726,0.8968140789108627,0.718087234291857,0.8315416334629376,0.7550616911492719,0.939205866179887,1.2352769132668713,1.160179323296829,1.0896472262609935,1.4331427333181546,1.2352769132668713,0.9998500606490512,0.9391596447950502,0.5391371941543598,0.5063358957578086,0.475530240006887,0.2729845141384993,0.5391371941543598,0.696769837523481,0.6681394857117383,0.7682027211411339,0.5132665710255951,0.3429336627980685,0.3942927765326412,0.7682027211411339,1.3664486836527383,1.2617272610379389,1.1691967742260634,1.4752074435586444,1.861309447224028,1.7248077843230445,1.1691967742260634,0.9538020557099712,1.3498939029931942,1.2190027170823694,1.6455243355216282,2.221283267747573,2.005898636026025,1.2190027170823694,1.251538797296829,0.9883860798023932,0.8258514836892024,0.8162601104625609,0.8067801306791589,0.6741096233018181,0.8258514836892024,0.7483363807499872,1.0464412357942956,0.8798405701879084,0.9207014535693926,0.9634599668707594,0.8100704918813304,0.8798405701879084,0.9942086074525672,0.6771040420390824,0.9179678613622686,0.6215597493903641,0.4208606186810146,0.5705718738567401,0.9179678613622686,1.150914550874023
103,0.910483198078402,0.9948403554641976,0.9057854284204968,0.8247024136411093,0.9011118975841376,0.9948403554641976,1.102603315988057,0.8558768876161778,1.2067724174321757,1.0328486206929013,0.8839912628573026,1.2464132268350607,1.2067724174321757,0.9000070612398908,1.0737204738904,0.8033189857323529,0.8625400420456976,0.926126902694752,0.6928947917296907,0.8033189857323529,0.8212957816000931,1.0564342030227538,1.2210479760661868,1.2899568454480286,1.3627545319546337,1.575099195347038,1.2210479760661868,0.8450590725661701,1.318197524392669,0.9704526474921504,1.279248277464464,1.6863019124372425,1.241449877665162,0.9704526474921504,1.1465755688241588,1.0941691880724107,0.9133096110206737,0.9993152355492196,1.0934199399092794,0.9126842090664908,0.9133096110206737,1.3665955345909029,0.8362219708290299,1.1096343955390011,0.9279006611373029,0.7759309195897952,1.0296304892413306,1.1096343955390011,1.2810858198177733,1.0506999686735998,1.2929358602536898,1.3584876678655258,1.427362950069779,1.7564374214957423,1.2929358602536898,0.9984736996819692,0.9955221733987656,0.8915243031085537,0.8875322118684472,0.8835579965206902,0.7912565366724107,0.8915243031085537,1.087622681398436,1.1206461990465388,1.0771461913211162,1.2070997851214649,1.352731786066263,1.3002229360881237,1.0771461913211162,1.4242995910060865,0.8269650788793229,1.2631616391438285,1.044590564551911,0.8638399186112675,1.319486729753569,1.2631616391438285,0.62432267445861,1.181571649218243,1.1479423308205527,1.3563761130350744,1.6026555608390831,1.5570415566668048,1.1479423308205527,1.1693571194637902,1.3953869979181757,1.2478978384531727,1.7413004185077532,2.4297879634551967,2.1729650283534303,1.2478978384531727,0.9894188916427455,1.1733118768386248,0.907739733096701,1.0650618099206826,1.2496496711471787,0.9667989230688896,0.907739733096701,1.136541756047562,0.8448800929912857,0.9017441232469264,0.7618656587032087,0.6436851285720341,0.687007880439267,0.9017441232469264,1.181605990601,1.0675620691095071,1.00885558177617,1.0770159523136436,1.1497813785158997,1.0865535551535968,1.00885558177617,0.8696605879531262,1.0630796692648696,0.824556177371981,0.8765689083309107,0.9318625851562924,0.7227803082564661,0.824556177371981,0.5890613238121146
104,1.2479153986694385,0.7434872486730156,0.9278091863334302,1.1578273706524498,0.6898142992405913,0.7434872486730156,0.9082208430668623,0.5873153122935895,0.9504793519704136,0.558231077431112,0.3278576595734404,0.5305871127264691,0.9504793519704136,0.82360048958388,0.6937050674303384,1.1827761264482648,0.820497792552788,0.5691834765092757,0.9704652008349386,1.1827761264482648,0.9456642156464412,1.2828835547568562,0.9062724417571816,1.162642011659629,1.4915343168275672,1.0536704147962537,0.9062724417571816,0.940339418183304,0.8993185399492932,1.2237918500599243,1.1005786997977356,0.989770829401391,1.346879243162017,1.2237918500599243,1.0352686950019012,1.2110320623816202,0.7626045979823151,0.9235386190762294,1.1184348785489595,0.7042947973217702,0.7626045979823151,1.2382698858653305,1.257912069763773,0.8475679312578136,1.0661659306739155,1.3411429925656442,0.903648052238852,0.8475679312578136,1.0353431450774215,0.9452028402269388,0.9599629954016672,0.9073597497664156,0.8576390125868205,0.8710317832926756,0.9599629954016672,0.74070492492273,1.1083103979837168,1.0224080793242174,1.133145505297591,1.255876945949833,1.1585371196661798,1.0224080793242174,0.6429839825816452,0.8104652068630224,0.8732638326132437,0.7077499527448883,0.5736067118586802,0.6180524362658433,0.8732638326132437,1.258229725118466,1.0135832655060506,1.2642522961667664,1.2814249707722336,1.2988309063763162,1.6200444616642278,1.2642522961667664,0.8114647570232535,1.258518220292179,1.247222048559331,1.5696516728620549,1.975435229808995,1.957704174951593,1.247222048559331,0.968867411519834,0.7582551782662279,0.8619821277324686,0.6536024119260855,0.4955974133702504,0.5633935977231205,0.8619821277324686,1.164273632016234,1.219599617253767,0.8175471785443367,0.99708022603957,1.2160386620491594,0.815160125581,0.8175471785443367,1.3812035291934248,1.2509907608491595,0.8738210077511737,1.09314200733262,1.367510551469212,0.9552104504625308,0.8738210077511737,1.287083485488782,0.905792608222222,0.8472420079290206,0.76742554815746,0.6951283888819141,0.6501951623569557,0.8472420079290206,0.6625487065751408,0.9241475953362726,1.098568447965935,1.0152393895000198,0.9382310404971088,1.11530996043692,1.098568447965935,0.8032361823457489
105,1.3330888046262777,1.2841539174805954,1.7118912108103586,2.282103007869412,2.198331804662722,1.2841539174805954,1.118922137873089,0.7596228166467173,0.8784910174972365,0.6673218211100913,0.5069128813614644,0.5862362256251129,0.8784910174972365,1.0873599208330302,0.8644277410669962,1.1122546105110385,0.9614637404554086,0.8311159292796935,1.0693924781607167,1.1122546105110385,0.9764192095192552,1.2990620603153558,0.9454002507024016,1.2281335975001155,1.5954217615110102,1.1610778109726518,0.9454002507024016,1.1533503409265509,0.932691069632037,1.135203427715627,1.058794099246043,0.9875278009458808,1.2019466907091878,1.135203427715627,1.0911022385954932,0.6430547377940605,1.181167972833867,0.7595556610614244,0.4884358664638486,0.8971628204304105,1.181167972833867,0.994268863726926,0.9709148492884786,0.896089346492517,0.8700264527987934,0.8447216022961301,0.7796214355196736,0.896089346492517,0.9730129141892356,0.9710403585733278,0.9365954542299928,0.9094719857136412,0.8831340031197705,0.8518073275689212,0.9365954542299928,0.9326935529905328,0.8388328937444165,0.9183784719027424,0.7703660711387527,0.646208400695837,0.707487615218127,0.9183784719027424,1.110488404853479,1.0756777969299436,1.1408755780248516,1.2272145283409484,1.3200874202062112,1.4000990843814751,1.1408755780248516,1.1418091537703536,0.947823571867614,1.021270101736734,0.9679838756697128,0.9174779345475236,0.9885729911847256,1.021270101736734,1.0639131886837,1.1939387497318317,1.3306549618542705,1.5887205214807458,1.8968349930900252,2.1140388449080585,1.3306549618542705,1.1398538996310692,1.0782461051560612,1.0006669204491945,1.078965209532854,1.163390034777693,1.079684793495061,1.0006669204491945,1.362215962975895,0.6330908494118151,1.2625496670061525,0.7993086411095294,0.5060349865422357,1.0091668586679765,1.2625496670061525,0.5683789122425095,1.004474097471241,0.7005529980481029,0.7036873404451401,0.70683570619557,0.492970276037339,0.7005529980481029,1.0728608260757917,0.8457665484792423,0.748399712840852,0.6329714420122635,0.535346071796641,0.4737156454384379,0.748399712840852,0.6287969464463624,0.9659074350477074,1.0680267761992597,1.031615003960899,0.996444602432602,1.1017924469591451,1.0680267761992597,1.0802384136249612
