A_NOX_ALL,A_VOC_ALL,A_NH3_ALL,A_O3_ALL,B_NOX_ALL,B_VOC_ALL,B_NH3_ALL,B_O3_ALL,C_NOX_ALL,C_VOC_ALL,C_NH3_ALL,C_O3_ALL,D_NOX_ALL,D_VOC_ALL,D_NH3_ALL,D_O3_ALL,E_NOX_ALL,E_VOC_ALL,E_NH3_ALL,E_O3_ALL,F_NOX_ALL,F_VOC_ALL,F_NH3_ALL,F_O3_ALL,G_NOX_ALL,G_VOC_ALL,G_NH3_ALL,G_O3_ALL,H_NOX_ALL,H_VOC_ALL,H_NH3_ALL,H_O3_ALL,I_NOX_ALL,I_VOC_ALL,I_NH3_ALL,I_O3_ALL,J_NOX_ALL,J_VOC_ALL,J_NH3_ALL,J_O3_ALL,K_NOX_ALL,K_VOC_ALL,K_NH3_ALL,K_O3_ALL,L_NOX_ALL,L_VOC_ALL,L_NH3_ALL,L_O3_ALL,M_NOX_ALL,M_VOC_ALL,M_NH3_ALL,M_O3_ALL,N_NOX_ALL,N_VOC_ALL,N_NH3_ALL,N_O3_ALL,O_NOX_ALL,O_VOC_ALL,O_NH3_ALL,O_O3_ALL,P_NOX_ALL,P_VOC_ALL,P_NH3_ALL,P_O3_ALL,Q_NOX_ALL,Q_VOC_ALL,Q_NH3_ALL,Q_O3_ALL
0.820852315,1.026368394,1.050056347,0.6262603294228296,1.14906309,1.118506276,1.015093218,1.120567064625564,0.721867225,0.700106379,1.001793521,0.8590163416392266,0.966075265,0.888192116,1.151433944,0.8395571539531907,0.815228197,1.053695081,0.925134205,0.9756814712452136,1.005309915,0.60130138,0.761400651,0.7186893055407244,1.063002636,0.962053281,0.844068425,1.1447902042294311,0.891570756,1.08152382,0.965459015,0.9841787539163038,1.241447809,1.374880155,1.444020817,1.0168432604241886,0.787804046,1.031905493,0.538153682,1.094434419070112,1.15110828,1.248048355,0.730424623,1.0385605705952383,0.862814541,1.164081199,1.014211258,1.2220849463167447,1.209086436,1.286166171,1.248607376,1.2719063941489082,0.705034996,0.897971241,0.56817784,1.428819015352532,1.308128757,1.237511567,1.163824633,0.8223814622725762,1.091532574,1.022954243,1.14401541,0.9372373160976032,1.255916128,1.017635451,0.804027679,0.7366034995848922
0.691341264,1.335610897,0.930720705,0.6012770654890248,0.833548011,0.820514913,0.898062576,1.1212190117315113,1.127458834,1.370537389,0.782002772,0.7968361758181524,1.039430602,1.171035481,1.255203803,0.8185250859052767,0.794451606,0.905595179,0.885123001,0.964109818766456,1.290663374,1.079083368,0.942340035,0.68300236756624,1.049177688,0.928648143,0.626641667,1.1153912696875876,1.030063062,1.008281267,1.18711479,0.958214420080974,1.252095727,1.257888873,1.148206367,0.9846889529555556,0.949704843,0.914361641,0.893340909,1.0771305328378122,0.84508686,0.906261133,1.246170352,1.0830162682718287,1.140941017,0.878498615,0.617322083,1.1586279899672336,1.193947832,1.027090228,0.615826856,1.2613164296348944,1.178037524,0.917243498,1.19973187,1.3439710535493516,1.244419121,0.945688733,1.263523666,0.7939074879415573,1.132721897,1.058262186,1.150685872,0.9219918402033628,0.992806345,0.808624676,0.953154319,0.7123823858168086
1.177467753,0.966436295,0.964131132,0.6301164921613616,1.315408302,1.205370629,1.190558951,1.1454866946951625,1.160950913,1.007178832,1.098350386,0.7493193899016268,0.910975987,1.215869153,0.869109955,0.8288335261029103,0.920531729,0.814526214,0.962785779,0.951147819365713,0.807851423,1.121782965,1.024836246,0.8070678384973691,1.215380149,1.380525858,1.468888275,1.1814749140947232,0.626677199,0.930235505,0.735944268,1.0308583157287028,0.843145688,0.762482343,0.837888292,1.0745085130846106,0.985530425,1.092512301,0.980051823,1.095655085739191,1.073951627,1.200951188,0.605150367,1.0472116376958631,1.222625445,1.029958876,1.050501199,1.1990294164866182,1.130343777,1.021589069,1.370165481,1.2686784939747764,0.846146603,0.963329719,1.119025618,1.4090066897995477,0.578584822,0.595222565,0.901052038,0.9701941627320844,0.902461799,0.975298116,1.056802471,0.962776550229603,1.066662532,0.945558232,1.159146349,0.8919292056282859
0.836092766,1.059083772,0.788324838,0.636603094176545,0.99335355,1.151870965,0.884118311,1.1500476693715151,1.302877973,1.244288743,1.24164193,0.7537411621325084,1.198845605,0.85804329,1.242575581,0.8474716246056361,1.31558375,0.687552902,1.111537875,0.9417363394310004,0.945573473,0.82888996,1.303994655,0.7618897822226458,0.926917269,1.19678751,1.051018569,1.2015031892619936,0.633222091,1.121366932,1.160487624,1.0287557094099262,1.086704346,1.155693432,0.873167704,1.0345607318796008,0.71330593,1.137415163,1.343261675,1.1372170509565556,1.120321035,1.387050665,1.071809871,1.0759631890926815,0.671174111,0.807549681,0.829796568,1.2506806100983732,1.018857265,1.204061232,1.025476702,1.3002101944879203,0.971837819,0.918763524,1.028691567,1.3905141662118037,1.094424605,1.116422253,1.248137756,0.9058701739738972,0.891152831,0.93834724,0.762334857,0.9654392681203992,0.688035516,1.250679634,1.462274323,0.866173517587904
1.078783634,1.112575744,0.900355386,0.5509426708108494,0.766444383,1.062483422,0.744232623,1.131807127849651,0.76355812,0.805908107,0.8009864,0.8651596526492034,1.145488014,0.911812156,0.958947432,0.7595196901963405,0.964030143,1.185511321,0.818832668,0.9369545890611874,1.383397484,1.032541348,1.444608616,0.6761201001271823,1.026873103,1.116623735,0.836247327,1.100884566802645,1.204273267,0.806746963,0.733589385,0.9383664007820988,1.00027797,1.103105064,1.020284989,1.0102382876854972,1.095745931,1.153668203,1.005600946,1.059103730437546,1.000168139,0.665045915,0.956299456,1.0390965050727172,1.257569443,1.274692741,0.713452489,1.1525283753943638,1.333130185,1.372777073,0.682829481,1.2587415593284774,1.303441081,1.062025886,0.710594592,1.3295857160447626,1.038471981,0.909336077,0.993344691,0.8258131771375138,0.831000081,0.963614744,0.841430932,0.976200774316064,1.314318581,1.036815944,1.147832847,0.714697248588928
0.887576155,1.001864345,1.193613363,0.6072046287577569,1.242787208,1.345996677,1.136377204,1.116356412313833,1.300810382,1.229483078,0.916975977,0.7427902556839272,0.842031396,1.107819846,0.706796132,0.786670421906146,0.614468388,0.782514459,0.786249266,1.000247218803741,1.055692137,0.794477796,0.922921967,0.7175561927058759,0.617559979,0.938546017,1.038859946,1.206934655588709,0.895840651,0.61566863,0.567525532,0.977496561131323,1.033655348,1.157174745,1.133298273,1.025619273522848,1.323144114,1.287794534,1.030879346,1.0532564136635276,0.877830062,0.965757446,1.18256114,1.0845007291306863,1.107278266,0.877270294,0.67110692,1.195356419204635,0.920813903,0.768074108,1.219933353,1.282443807294124,0.799717786,1.045646041,1.426849709,1.414611758685287,1.163015058,1.195258011,1.209929442,0.8464030266124531,1.178065056,1.054667461,1.269700899,0.911914738573024,0.827245433,0.923176013,1.300674041,0.7892453576385835
1.121636191,0.794491362,1.18782145,0.6329352270550956,0.99067355,0.998338523,1.262557968,1.1692927634261785,1.199733202,0.954164508,0.867544814,0.8142284134166089,1.006998854,1.232183204,0.841980444,0.8122558363990962,1.219608591,1.347903213,1.057171305,0.9318338506216924,0.8467579,0.98357596,0.960248077,0.7840721469560565,1.109547492,0.966157433,0.938525014,1.1901278307984489,1.04617044,1.055439441,1.31330386,0.9862163378957736,1.065496117,1.164454857,1.385136095,1.0442193119594614,1.160897321,0.968495717,0.931736411,1.0821281230020814,0.668304835,1.054827503,1.385330073,1.0996479552160017,1.047377449,1.014435902,1.455730207,1.2189895360133451,1.037082819,1.068097906,0.902386479,1.2830125826273049,0.793903629,1.305434012,1.309435337,1.4190699147720245,0.76592366,1.24216435,0.918992526,0.9205250584272002,0.892713728,1.011653464,0.918370795,0.9831567395758114,0.646395612,0.957908292,0.875688163,0.8562519783400246
0.937795447,1.314486397,0.831813021,0.60368876201053,0.70464783,1.155248282,1.053482555,1.156103281434615,1.188235438,1.160316596,1.207471927,0.7810104639866549,0.99687835,0.852039457,0.688289907,0.8269490777724462,1.079574262,1.326900919,1.068767431,0.9475726812402488,1.222320396,1.216763915,1.387171262,0.6966727687137555,1.033006196,0.821281821,0.742863154,1.1461845562090978,1.069690416,1.395048314,0.765889335,0.9633103180543472,1.037023774,0.854090131,1.430821256,1.0222447032435502,1.079614783,1.297225802,0.808857143,1.0839063092690069,0.812607855,0.847436061,0.766511831,1.072769439813707,1.255442327,0.848092695,0.942112175,1.1659465678941014,1.107635736,1.235265351,1.323642306,1.2768357693295882,1.151458968,1.234434377,0.936902522,1.3624952254457685,0.802458526,0.742229211,1.048965822,0.8817059814216821,0.87132511,0.918377826,1.015489001,0.961171540018232,1.163502604,1.335925615,0.690968792,0.7551980611606759
1.150847698,0.837779326,0.758134516,0.6139112748884534,0.872205109,0.885999311,0.752997423,1.1553853334327635,0.65295079,0.936080146,1.000384888,0.9246192793287382,1.154444651,1.20552941,1.117516639,0.8336832896851835,0.966661573,0.877767777,0.904417043,0.962242166044168,0.972687437,0.912407899,1.112310845,0.7402318043516438,0.914866235,0.86452864,0.585364604,1.178386113726729,1.199627553,1.146781946,0.564070468,0.9823888078487272,0.97062572,1.056236129,1.401249314,1.021986107664801,0.902797813,0.700551416,0.599514538,1.101814545774836,0.769314224,1.147885563,0.982438979,1.086289113059244,0.96907897,0.837737613,0.744117009,1.216363212911972,1.12744614,1.109740951,1.129643843,1.2813106944592756,0.923948985,0.955059225,1.403967311,1.403727401366474,0.70093699,1.193964304,1.046467574,0.9128137896358294,1.099885274,1.173736613,1.212724644,0.9683507733110914,0.934333185,1.297449377,0.669926645,0.790524267446429
0.685697917,1.267927986,1.040324827,0.5923414326715795,1.000580213,0.864796333,0.808686546,1.1144285429491203,1.277152589,1.026466858,0.947325776,0.7386835703651056,1.33526403,1.119748781,1.22457607,0.7412584406715226,0.770784754,1.081360679,0.955329345,0.9686145586168888,1.348264934,0.955612994,0.92256383,0.6816467758085486,0.885992805,1.073427408,1.059960637,1.1402958869609328,0.990110841,1.393334773,0.857101719,0.9560517440787952,1.059094456,0.990000056,0.873180935,1.020179840907371,0.922121029,0.660730851,0.75576617,1.069025521077006,0.862859613,1.024690342,1.016494418,1.06730848448049,1.133290228,1.049238568,0.871652833,1.178002097009312,1.045209319,0.815643971,1.412468761,1.2649686341017312,1.170913037,1.312201307,1.068371673,1.3496173935447624,0.910128609,1.108601473,0.73352729,0.867520986787306,1.09658822,1.228618559,1.408816841,0.9392113095020024,0.912021386,0.72844212,0.562346022,0.7716184261998988
1.110392491,1.122475748,1.27566697,0.6599400530308763,1.177639973,0.784226039,0.983143516,1.1711664738970895,0.809248618,0.835616374,0.922325932,0.8576368309019606,0.888313638,0.723486896,1.063729691,0.8254336625332985,0.925731076,1.045730693,1.215507723,1.00272616653663,0.588626896,0.990602673,1.25402244,0.8794329353744362,0.716747413,0.728947145,1.257986261,1.2423920830929522,1.018735433,0.878533642,0.655928361,1.0007420236589226,1.054994915,1.033603001,0.730044914,1.019922357572986,1.034427937,0.97471556,0.665290616,1.0871862103641703,1.151781235,1.129896973,1.095115735,1.063328321029372,0.857701061,1.206129012,1.325706389,1.2404803098036594,0.881916224,1.073404186,0.930295493,1.3210952196971113,1.139303513,0.951277747,1.388425092,1.3661383838481176,1.300126702,1.096954165,0.93759298,0.8391930174903175,1.133845121,1.26167206,1.380197806,0.9361053082018368,0.706797577,1.333022529,1.133411272,0.7853742415426375
0.906455862,1.06008407,0.94910442,0.5598647346587186,1.048168955,1.019147142,0.644332095,1.1106014371731878,0.606848694,1.065681873,1.102501026,0.8890810751565574,1.018380029,0.78252604,1.174273554,0.7512942278034568,1.314906664,0.798788941,1.107625933,0.90799595822487,1.315316051,0.863219668,1.447966001,0.6789047803028888,0.823488072,0.660807302,0.687938797,1.1251545053833456,1.174920186,1.251778269,0.825622275,0.9335474837458784,0.909126017,1.229213742,0.819639877,1.0186370068323698,1.149090601,0.784891795,0.569740464,1.0458490455023983,1.16113813,0.706911974,0.840840259,1.0399015772941929,1.29937127,0.969543215,0.813826509,1.1434013043240547,0.912308249,0.774887913,0.797493187,1.2660225917256158,1.049369929,0.99404163,1.032124354,1.361599419394953,1.109332493,1.043185649,1.104857298,0.8235294117647058,1.087448526,1.004776231,0.876494196,0.8981854542251642,0.759627378,0.733923737,0.977254344,0.7571277526183906
0.968161283,1.322947964,1.274432405,0.6591655203771076,0.694360821,1.080860177,1.036101532,1.213329578093854,1.221973454,0.702765278,0.843392775,0.7248193650701134,1.16007479,1.30674874,1.020857884,0.7913737554216103,0.764203272,0.761367363,0.974761175,0.9854532461287748,0.729998518,0.781906489,0.860605663,0.8231472150432564,1.062934597,1.03279909,0.686463816,1.1707908786563206,1.332397555,0.813758538,1.156044925,0.9557806880405388,1.143928027,0.804633296,0.660338295,1.0109958468587188,1.073196917,0.765253262,0.811501413,1.0794749415727998,0.953847197,1.277005132,1.096076353,1.046666109350657,1.271523284,1.059700313,0.848578232,1.1593527721225327,1.096427142,1.072134491,1.185101621,1.2751806349298866,1.34153148,1.112048931,1.285646403,1.3332509677900468,1.34053741,0.783536157,1.184303447,0.7818886238272187,0.99672645,1.014046834,0.929559473,0.9298259772704878,1.304387844,0.667799346,1.313014615,0.7028589530180388
0.914791846,1.255058834,0.960589208,0.6192122769673203,1.016105369,1.070750055,0.707334568,1.1348403473507966,0.728741228,1.165922062,0.825995988,0.8938165160884488,0.838964998,1.185467287,1.231132909,0.8239111575161014,0.878388788,0.729515456,0.942898342,0.99851484820452,1.115021402,1.067614186,1.452371526,0.7158453704040558,1.223558793,1.130044922,0.7492794,1.1406396081221275,0.9429607,1.102997817,1.365353062,0.9733375570420906,0.944332604,0.907160097,0.724064716,1.0364230285031142,0.977491357,0.772033561,1.352879922,1.0721913197113673,1.075436227,0.604064362,0.707004255,1.072480282041053,1.194010589,1.025250599,1.229536268,1.1945461954844396,0.923202275,1.07226742,0.796810163,1.307775979265582,0.987859902,0.968731749,0.659993711,1.3777173763793678,1.327477239,0.738324498,1.073096183,0.8250537048292679,0.966558343,0.726210994,0.778838106,0.9301133901927884,1.089963244,0.996372669,0.722917087,0.7729799306013578
1.269750066,0.859966401,1.372199457,0.6202444371533965,1.002904418,1.317857492,1.370442259,1.1437480216599754,1.05800379,0.916537159,0.863115445,0.8478270943912853,0.794044814,1.181067897,1.210440243,0.8761619007566032,1.202541204,0.804110908,0.864516167,0.9500508017680024,0.803356021,0.630225801,1.258100929,0.7693339581602916,1.121760178,1.207257578,0.691470309,1.163000063806293,0.871009239,1.107049853,0.997316388,0.9890041531412812,1.167448982,0.969587988,1.09560103,0.9990103899254842,1.026831251,1.175049621,1.139335231,1.0910963744503577,0.907660892,0.80556649,1.094358122,1.0999567497430751,1.084616495,1.038603196,0.723292557,1.1889337139684102,0.988914999,1.093687452,1.361836427,1.2941176470588236,0.899648841,1.268705121,1.296253572,1.398722934510975,1.054178347,0.673039483,0.934984344,0.838463569296577,0.916530252,1.142498554,1.194113267,0.9754216069967864,1.258738948,1.097024198,1.306161867,0.720938097901427
0.990798831,0.915643541,0.880206606,0.5936701546622183,0.742854252,0.987722295,1.20188956,1.142708879020212,1.038807094,1.364951835,1.112297411,0.8165792821994889,0.988261097,0.87945589,0.965648629,0.8513620133974711,0.903107423,0.977475349,0.878323066,0.9912733261320608,1.167076983,0.907820869,0.626700313,0.6928658389500588,0.910973137,0.923558484,1.2477439,1.1475844249773617,1.047970435,0.927463128,1.209513496,0.9704569144501224,1.111392844,0.819749836,0.784822038,1.0069689819341114,0.808023632,0.86053129,0.735900033,1.093825461398421,0.983208241,0.992387838,0.918117462,1.078301108002859,0.755368199,1.117620724,1.1131008,1.2362294770467308,1.075848416,1.113074179,1.424241573,1.2995926047443391,1.007375206,1.118822327,0.87903879,1.3737396705771705,0.84333617,0.680797629,0.886802093,0.8852508154510955,1.109968596,1.149185419,1.37505637,0.9533338906493428,0.825444071,1.238097066,0.532277766,0.7651723247981455
1.24445997,0.920051326,0.939971176,0.5896249117970653,0.865097293,1.012511358,0.979748174,1.1304670219740334,0.824037533,0.966237501,1.14636006,0.7896722882881206,1.179404898,0.635275261,1.21503384,0.7280936058510918,1.293407961,0.743020082,1.068447931,0.9172799901895076,1.00239022,0.762188213,1.262724453,0.7022488495219956,1.007977051,1.166557914,0.950671038,1.128465926235071,1.242236467,0.905596399,1.207333277,0.9341171915918453,1.317133155,1.004052049,0.7419924,0.9925294604405694,1.163336174,0.979825333,1.423250965,1.0453051519488146,1.415579126,1.380929339,0.686797689,1.0225034388686771,1.185292536,1.163885219,1.021940169,1.1358570351317017,0.982841198,1.018951897,0.721885795,1.2654950208004063,0.870794782,1.26001595,0.59228232,1.3871788102344744,0.795669832,1.197934533,1.132651741,0.8471157907953426,1.072734804,0.92651509,0.822791869,0.8862119416402685,1.167960524,1.12636119,1.146889988,0.7070793534512876
0.709163441,0.891847592,1.009264352,0.6704142839552374,0.821901283,1.037342437,0.720077953,1.2270200693986422,0.61157855,0.994927698,0.736927385,0.911314279451218,0.746485824,1.145826323,0.672535874,0.9067825846584558,0.65444468,0.609663397,0.921639897,1.0004945599627648,0.735136184,1.018399436,0.885007745,0.8881270539207111,1.131664645,1.105500738,0.600779107,1.2482144829146449,0.605705744,1.238967408,1.372609357,1.0428656389815711,0.941527013,1.174866039,0.716583659,1.0485783427824469,0.782155325,1.007575757,0.625276011,1.1451382785862003,0.949998857,0.749485643,0.874760155,1.0701740227295122,0.985179708,0.961000257,0.892354369,1.2348276752018543,1.263446779,1.094020554,0.631405022,1.284154629595944,1.216964918,1.030969553,1.188479964,1.3607093743340273,0.727340623,0.658692953,0.889449086,0.9530612085851826,1.164507655,1.085029766,1.015684222,0.943690316978102,0.782128982,0.728008397,0.749790285,0.8858918322262628
