A_NOX_ALL,A_VOC_ALL,A_NH3_ALL,A_O3_ALL,B_NOX_ALL,B_VOC_ALL,B_NH3_ALL,B_O3_ALL,C_NOX_ALL,C_VOC_ALL,C_NH3_ALL,C_O3_ALL,D_NOX_ALL,D_VOC_ALL,D_NH3_ALL,D_O3_ALL,E_NOX_ALL,E_VOC_ALL,E_NH3_ALL,E_O3_ALL,F_NOX_ALL,F_VOC_ALL,F_NH3_ALL,F_O3_ALL,G_NOX_ALL,G_VOC_ALL,G_NH3_ALL,G_O3_ALL,H_NOX_ALL,H_VOC_ALL,H_NH3_ALL,H_O3_ALL,I_NOX_ALL,I_VOC_ALL,I_NH3_ALL,I_O3_ALL,J_NOX_ALL,J_VOC_ALL,J_NH3_ALL,J_O3_ALL,K_NOX_ALL,K_VOC_ALL,K_NH3_ALL,K_O3_ALL,L_NOX_ALL,L_VOC_ALL,L_NH3_ALL,L_O3_ALL,M_NOX_ALL,M_VOC_ALL,M_NH3_ALL,M_O3_ALL,N_NOX_ALL,N_VOC_ALL,N_NH3_ALL,N_O3_ALL,O_NOX_ALL,O_VOC_ALL,O_NH3_ALL,O_O3_ALL,P_NOX_ALL,P_VOC_ALL,P_NH3_ALL,P_O3_ALL,Q_NOX_ALL,Q_VOC_ALL,Q_NH3_ALL,Q_O3_ALL
0.820852315,1.026368394,1.050056347,0.5909421403912005,1.14906309,1.118506276,1.015093218,1.2811310000285392,0.721867225,0.700106379,1.001793521,1.054630580281405,0.966075265,0.888192116,1.151433944,1.0414540193103652,0.815228197,1.053695081,0.925134205,1.1486737836848726,1.005309915,0.60130138,0.761400651,0.9747781385947992,1.063002636,0.962053281,0.844068425,1.2943659910540577,0.891570756,1.08152382,0.965459015,1.1564450423711592,1.241447809,1.374880155,1.444020817,1.1940324021378763,0.787804046,1.031905493,0.538153682,1.2663704070390585,1.15110828,1.248048355,0.730424623,1.2206169709939632,0.862814541,1.164081199,1.014211258,1.3264282085557269,1.209086436,1.286166171,1.248607376,1.377353103786369,0.705034996,0.897971241,0.56817784,1.492563531394527,1.308128757,1.237511567,1.163824633,1.033301951499307,1.091532574,1.022954243,1.14401541,1.1155080614582182,1.255916128,1.017635451,0.804027679,0.9876575111604632
0.691341264,1.335610897,0.930720705,0.5723947760582146,0.833548011,0.820514913,0.898062576,1.2817603672872675,1.127458834,1.370537389,0.782002772,1.0197667000361057,1.039430602,1.171035481,1.255203803,1.0312868211872293,0.794451606,0.905595179,0.885123001,1.1384555898254414,1.290663374,1.079083368,0.942340035,0.9354660170096588,1.049177688,0.928648143,0.626641667,1.2785735638533129,1.030063062,1.008281267,1.18711479,1.1323824891577996,1.252095727,1.257888873,1.148206367,1.1567359638306292,0.949704843,0.914361641,0.893340909,1.2523806176757182,0.84508686,0.906261133,1.246170352,1.2563698359482525,1.140941017,0.878498615,0.617322083,1.298855796991012,1.193947832,1.027090228,0.615826856,1.3699578925747782,1.178037524,0.917243498,1.19973187,1.466297655169965,1.244419121,0.945688733,1.263523666,1.0177838260632512,1.132721897,1.058262186,1.150685872,1.1022720873823617,0.992806345,0.808624676,0.953154319,0.970738293229846
1.177467753,0.966436295,0.964131132,0.5958208041775708,1.315408302,1.205370629,1.190558951,1.2944173861545532,1.160950913,1.007178832,1.098350386,0.9947051219165206,0.910975987,1.215869153,0.869109955,1.0364239350515847,0.920531729,0.814526214,0.962785779,1.126278514565473,0.807851423,1.121782965,1.024836246,1.0242581034298597,1.215380149,1.380525858,1.468888275,1.308344874702708,0.626677199,0.930235505,0.735944268,1.210391342816349,0.843145688,0.762482343,0.837888292,1.2507764638456664,0.985530425,1.092512301,0.980051823,1.2672894362240104,1.073951627,1.200951188,0.605150367,1.2272364018870756,1.222625445,1.029958876,1.050501199,1.3159484004250344,1.130343777,1.021589069,1.370165481,1.3743157240038253,0.846146603,0.963329719,1.119025618,1.4877246504265318,0.578584822,0.595222565,0.901052038,1.1433748351585866,0.902461799,0.975298116,1.056802471,1.136904059908808,1.066662532,0.945558232,1.159146349,1.0752270823241068
0.836092766,1.059083772,0.788324838,0.6101820944077923,0.99335355,1.151870965,0.884118311,1.2963954063163623,1.302877973,1.244288743,1.24164193,0.997501193561352,1.198845605,0.85804329,1.242575581,1.0477005976423812,1.31558375,0.687552902,1.111537875,1.117706684259991,0.945573473,0.82888996,1.303994655,1.002908062582582,0.926917269,1.19678751,1.051018569,1.3168422082247462,0.633222091,1.121366932,1.160487624,1.20802102412894,1.086704346,1.155693432,0.873167704,1.215115176174448,0.71330593,1.137415163,1.343261675,1.2913667044721202,1.120321035,1.387050665,1.071809871,1.2516523002563826,0.671174111,0.807549681,0.829796568,1.3466639925649446,1.018857265,1.204061232,1.025476702,1.39203913855176,0.971837819,0.918763524,1.028691567,1.48368701692484,1.094424605,1.116422253,1.248137756,1.0864299854192132,0.891152831,0.93834724,0.762334857,1.13894004932025,0.688035516,1.250679634,1.462274323,1.057632324489188
1.078783634,1.112575744,0.900355386,0.5346419719916057,0.766444383,1.062483422,0.744232623,1.2882741202690204,0.76355812,0.805908107,0.8009864,1.0570553661016169,1.145488014,0.911812156,0.958947432,1.0012394267944071,0.964030143,1.185511321,0.818832668,1.1153507119634554,1.383397484,1.032541348,1.444608616,0.921009401616952,1.026873103,1.116623735,0.836247327,1.2696047348128017,1.204273267,0.806746963,0.733589385,1.1161467676951595,1.00027797,1.103105064,1.020284989,1.1862997896180116,1.095745931,1.153668203,1.005600946,1.2379624026868483,1.000168139,0.665045915,0.956299456,1.221317210038013,1.257569443,1.274692741,0.713452489,1.2971705107877334,1.333130185,1.372777073,0.682829481,1.3648677500843964,1.303441081,1.062025886,0.710594592,1.4595280633376877,1.038471981,0.909336077,0.993344691,1.0356022892907637,0.831000081,0.963614744,0.841430932,1.149166414785618,1.314318581,1.036815944,1.147832847,0.9719691644142784
0.887576155,1.001864345,1.193613363,0.577136857288217,1.242787208,1.345996677,1.136377204,1.2788489101089862,1.300810382,1.229483078,0.916975977,0.9902435479564672,0.842031396,1.107819846,0.706796132,1.0140803067952648,0.614468388,0.782514459,0.786249266,1.174489484295172,1.055692137,0.794477796,0.922921967,0.974320405781061,0.617559979,0.938546017,1.038859946,1.3192529241369917,0.895840651,0.61566863,0.567525532,1.1508208885048576,1.033655348,1.157174745,1.133298273,1.205621736176876,1.323144114,1.287794534,1.030879346,1.2334081147917713,0.877830062,0.965757446,1.18256114,1.2568656005219507,1.107278266,0.877270294,0.67110692,1.3138617839211737,0.920813903,0.768074108,1.219933353,1.3842291415380823,0.799717786,1.045646041,1.426849709,1.4885085716306234,1.163015058,1.195258011,1.209929442,1.0467082083259387,1.178065056,1.054667461,1.269700899,1.0919230863872995,0.827245433,0.923176013,1.300674041,1.0161134392166613
1.121636191,0.794491362,1.18782145,0.6043021477714511,0.99067355,0.998338523,1.262557968,1.302987803325174,1.199733202,0.954164508,0.867544814,1.0279459860534037,1.006998854,1.232183204,0.841980444,1.026826476040099,1.219608591,1.347903213,1.057171305,1.112152050484796,0.8467579,0.98357596,0.960248077,1.013123952417783,1.109547492,0.966157433,0.938525014,1.3121898917787531,1.04617044,1.055439441,1.31330386,1.158010826517697,1.065496117,1.164454857,1.385136095,1.2254552375554966,1.160897321,0.968495717,0.931736411,1.2559620543798258,0.668304835,1.054827503,1.385330073,1.2690759458918035,1.047377449,1.014435902,1.455730207,1.3256982936795916,1.037082819,1.068097906,0.902386479,1.3842464370799707,0.793903629,1.305434012,1.309435337,1.490263500806301,0.76592366,1.24216435,0.918992526,1.10029314561086,0.892713728,1.011653464,0.918370795,1.1560193201340598,0.646395612,0.957908292,0.875688163,1.0526884414569408
0.937795447,1.314486397,0.831813021,0.5736076451333278,0.70464783,1.155248282,1.053482555,1.2983254720538604,1.188235438,1.160316596,1.207471927,1.0103513818201,0.99687835,0.852039457,0.688289907,1.0357923866499186,1.079574262,1.326900919,1.068767431,1.1234413391283742,1.222320396,1.216763915,1.387171262,0.9578125329763468,1.033006196,0.821281821,0.742863154,1.2946269601985343,1.069690416,1.395048314,0.765889335,1.1373045914809905,1.037023774,0.854090131,1.430821256,1.199230035038679,1.079614783,1.297225802,0.808857143,1.2564365604899597,0.812607855,0.847436061,0.766511831,1.2489905071436886,1.255442327,0.848092695,0.942112175,1.301410836981039,1.107635736,1.235265351,1.323642306,1.37950647555226,1.151458968,1.234434377,0.936902522,1.4733898718351193,0.802458526,0.742229211,1.048965822,1.068332858141136,0.87132511,0.918377826,1.015489001,1.1346127846126572,1.163502604,1.335925615,0.690968792,0.9978745683679408
1.150847698,0.837779326,0.758134516,0.5804999646562683,0.872205109,0.885999311,0.752997423,1.2982985610508515,0.65295079,0.936080146,1.000384888,1.1059259318879442,1.154444651,1.20552941,1.117516639,1.039307743939103,0.966661573,0.877767777,0.904417043,1.1365430961127396,0.972687437,0.912407899,1.112310845,0.9897501488476456,0.914866235,0.86452864,0.585364604,1.3073280627294253,1.199627553,1.146781946,0.564070468,1.1551525462186494,0.97062572,1.056236129,1.401249314,1.1992082850499457,0.902797813,0.700551416,0.599514538,1.2702084198814436,0.769314224,1.147885563,0.982438979,1.2592353048028984,0.96907897,0.837737613,0.744117009,1.323640861482647,1.12744614,1.109740951,1.129643843,1.3829385807659258,0.923948985,0.955059225,1.403967311,1.485861985077849,0.70093699,1.193964304,1.046467574,1.092302820300764,1.099885274,1.173736613,1.212724644,1.141631764027614,0.934333185,1.297449377,0.669926645,1.016585856344827
0.685697917,1.267927986,1.040324827,0.5640230886575315,1.000580213,0.864796333,0.808686546,1.2777171734070998,1.277152589,1.026466858,0.947325776,0.9893280208883451,1.33526403,1.119748781,1.22457607,0.98989140089312,0.770784754,1.081360679,0.955329345,1.1419718380039952,1.348264934,0.955612994,0.92256383,0.9349915723401708,0.885992805,1.073427408,1.059960637,1.2929840373207688,0.990110841,1.393334773,0.857101719,1.1307077093050109,1.059094456,0.990000056,0.873180935,1.1971311611259134,0.922121029,0.660730851,0.75576617,1.2456205184232696,0.862859613,1.024690342,1.016494418,1.2442825869129397,1.133290228,1.049238568,0.871652833,1.3070066359891472,1.045209319,0.815643971,1.412468761,1.373381580419923,1.170913037,1.312201307,1.068371673,1.469635233949545,0.910128609,1.108601473,0.73352729,1.059514067158497,1.09658822,1.228618559,1.408816841,1.1164865959089565,0.912021386,0.72844212,0.562346022,1.0069129789402047
