4.660293,4.444639,4.455413,4.414832,4.461321,4.4289503,4.393543,4.4000893,4.317361,4.234854,4.182224,4.15084,4.1007056,4.040167,4.005521,3.972767,3.9163046,3.9293087,3.9352543,3.9096797,3.902997,3.888547,3.8648214,3.8805764,3.9451525,3.9327488,3.9282181,3.9195313,3.9014091,3.878098,3.8994727,3.9308262,3.962067,4.0228987,4.0476866,4.0963917,4.150857,4.1963797,4.1884847,4.218831,4.2115235,4.1879153,4.162755,4.108357,4.0590124,4.0343504,4.0151124,3.9442532,3.8499687,3.7870462,3.7517655,3.6523442,3.639545,3.616575,3.555425,3.5258026,3.521685,3.4902153,3.496391,3.4631667,3.4988365,3.4986625,3.420991,3.388351,3.4127593,3.326911,3.3803954
4.536977,4.464446,4.4735804,4.484783,4.453514,4.4409924,4.4228354,4.424988,4.3284473,4.2789965,4.2489605,4.161788,4.139817,4.0964746,4.031662,3.9749424,3.948116,3.9594383,3.9266386,3.972261,3.9367816,3.9478166,3.8831477,3.9002893,3.933378,3.9833817,3.9309921,3.8885138,3.869442,3.9220026,3.9022608,3.9850159,3.979599,4.0147877,4.0931234,4.1132236,4.177228,4.2629676,4.242323,4.26964,4.2585764,4.2163124,4.2059364,4.1305256,4.0918455,4.0783877,3.9925394,3.9335332,3.8949893,3.7885509,3.7233052,3.7008753,3.6691206,3.6024313,3.5764077,3.5777717,3.5312824,3.5082724,3.5265512,3.5320592,3.4717052,3.5090735,3.4888415,3.4501724,3.428318,3.380526,3.296067
4.541662,4.4883394,4.51874,4.5256033,4.4887867,4.4372063,4.452971,4.4390383,4.368783,4.3089747,4.286968,4.22095,4.188348,4.1574087,4.075225,4.04125,3.9787023,3.974363,3.9970841,4.035861,3.9757516,3.9587529,3.9407482,3.955871,3.9619534,4.039213,4.040138,4.0446377,3.9483476,3.9669833,3.915651,3.9598136,3.9790409,4.0199533,4.08729,4.1650524,4.204624,4.3106365,4.3096647,4.293234,4.3171415,4.3064723,4.2417097,4.2131805,4.143553,4.08965,4.0404024,3.9585161,3.915235,3.8324494,3.7550085,3.707943,3.6920693,3.6079392,3.5965867,3.5611444,3.5328212,3.5305128,3.5279183,3.5222857,3.4881907,3.4776633,3.4732966,3.4739277,3.450038,3.4176304,3.4081707
4.594979,4.545591,4.526313,4.535866,4.5355673,4.5131445,4.5149384,4.489811,4.4170523,4.364666,4.2984743,4.242883,4.199074,4.1529355,4.104941,4.096409,3.9959605,4.055242,4.0293956,4.0558367,4.0230927,4.031131,4.0113797,3.9726667,3.9357936,4.0209064,4.0704937,4.0712705,4.0289307,3.998353,3.9526756,3.9723787,4.0281925,4.042094,4.094425,4.1926994,4.2713256,4.35198,4.3713007,4.3833504,4.3882656,4.3386755,4.310054,4.259472,4.186553,4.1320915,4.062119,4.0170727,3.9710977,3.8612149,3.8007772,3.7095923,3.6787128,3.6616926,3.62936,3.5711746,3.56072,3.536644,3.5257049,3.545577,3.5220048,3.532355,3.5143209,3.5138903,3.471981,3.437192,3.5158565
4.629561,4.5934744,4.574156,4.560957,4.5271425,4.5104814,4.5134053,4.496851,4.436062,4.3790574,4.3361955,4.278593,4.254826,4.2475286,4.1527004,4.106095,4.066045,4.025102,4.0442753,4.009144,4.0117207,4.1014113,4.0822163,4.0295134,3.987258,4.0531964,4.0849533,4.049546,4.099839,4.0433664,3.9900393,4.0138464,4.0928965,4.1383944,4.117529,4.1959834,4.2686534,4.387891,4.419598,4.418209,4.430151,4.4218035,4.355676,4.3041315,4.2482643,4.1795464,4.110453,4.045118,3.977911,3.8843064,3.820874,3.754397,3.7228642,3.6667962,3.6273856,3.5799656,3.5803022,3.5444858,3.566434,3.575163,3.510558,3.5047102,3.492548,3.4597964,3.4692638,3.450572,3.5627127
4.594941,4.593931,4.625489,4.603473,4.557613,4.5421968,4.534195,4.5318456,4.5011153,4.448057,4.4074697,4.343609,4.2761097,4.2519073,4.214043,4.184882,4.13086,4.0457263,4.0652246,4.0589733,4.0530624,4.12482,4.1735773,4.0874424,4.0273013,4.118515,4.119921,4.1129675,4.0385017,4.064247,4.0414767,4.0271006,4.11532,4.1248903,4.190377,4.2736316,4.3154674,4.4110637,4.4289865,4.46267,4.4577613,4.4359164,4.405678,4.354544,4.2910337,4.224821,4.1736755,4.111082,4.0299473,3.9550045,3.8841,3.774526,3.7346623,3.6985536,3.6664917,3.6003659,3.5879183,3.553682,3.559073,3.5822392,3.5853562,3.5608878,3.5094218,3.5116117,3.4417384,3.4657588,3.6164436
4.656043,4.6875005,4.608969,4.617247,4.5971413,4.570884,4.545745,4.54935,4.49139,4.4513426,4.4220347,4.357108,4.311233,4.291342,4.2438827,4.234858,4.138865,4.0700827,4.1178427,4.0511413,4.1711044,4.24235,4.3234396,4.2806334,4.1949368,4.2901564,4.19594,4.188416,4.153475,4.06503,4.0005436,3.9605393,4.085708,4.244356,4.1590104,4.314308,4.3375263,4.4079943,4.4344764,4.4586744,4.4667053,4.4412384,4.437805,4.419598,4.3326735,4.261844,4.202155,4.110959,4.019764,3.9762492,3.8697276,3.774028,3.7274425,3.67937,3.667446,3.6178417,3.592411,3.60991,3.5705094,3.5855725,3.5983086,3.574781,3.533842,3.5381613,3.531988,3.6152666,3.7361581
4.6432014,4.653037,4.660203,4.6345434,4.579569,4.5974417,4.584392,4.561397,4.530525,4.4936733,4.4874086,4.4042044,4.368808,4.329774,4.2726154,4.2649584,4.1905923,4.1179543,4.095518,4.1051483,4.1803656,4.3636723,4.897857,4.8920517,4.844058,4.861266,4.432991,4.2847166,4.2128086,4.1080146,4.0637503,4.017216,3.9853206,4.2255716,4.276449,4.253553,4.3839264,4.4484124,4.507963,4.4965496,4.5140133,4.5126324,4.4499836,4.422467,4.377993,4.297799,4.231209,4.1479716,4.0833516,3.9950414,3.9134085,3.8242931,3.7516801,3.6986222,3.6766887,3.6360645,3.6369388,3.6038303,3.593787,3.637178,3.6209593,3.6255064,3.6083145,3.5722015,3.5478168,3.6514819,3.8926
4.700865,4.6354675,4.6558676,4.6256533,4.6067805,4.629616,4.625513,4.573273,4.5630875,4.547966,4.5148597,4.462726,4.3989487,4.378761,4.3270736,4.2937636,4.204135,4.1709585,4.149548,4.1245246,4.2350583,4.4764514,5.0201187,5.4096212,6.037208,6.4314156,5.605797,4.861066,4.5467005,4.132608,4.117111,4.0972857,4.0811744,4.2436876,4.288476,4.3292356,4.314498,4.4263616,4.5130196,4.558112,4.5696263,4.5444064,4.4939857,4.4527082,4.4092746,4.3523426,4.2806835,4.2108464,4.1327543,4.0511036,3.9210958,3.8122878,3.7863696,3.7356133,3.7150116,3.696732,3.610792,3.6293247,3.625507,3.6778717,3.6874156,3.7000377,3.6451023,3.7048283,3.7516975,3.917893,4.204857
4.7257953,4.6959076,4.6447325,4.6482697,4.623618,4.614764,4.6082735,4.5808887,4.5796027,4.5618773,4.5360923,4.4977684,4.438754,4.3948927,4.349247,4.316226,4.2641,4.175932,4.1719875,4.1892176,4.23198,4.2882357,4.601285,5.23429,6.303026,7.346846,6.476703,5.452466,4.7493324,4.219803,4.160419,4.161706,4.1867685,4.2488546,4.333343,4.3331327,4.4138727,4.48643,4.537266,4.5998487,4.582341,4.567774,4.5567617,4.5226817,4.477334,4.409904,4.3320446,4.2535443,4.1785564,4.0887566,3.9978747,3.8901381,3.805046,3.7813265,3.740477,3.693456,3.680725,3.6599646,3.6504943,3.696472,3.703487,3.7094595,3.717679,3.7336135,3.7904046,3.909824,4.262014
