A_O3_ALL,B_O3_ALL,C_O3_ALL,D_O3_ALL,E_O3_ALL,F_O3_ALL,G_O3_ALL,H_O3_ALL,I_O3_ALL,J_O3_ALL,K_O3_ALL,L_O3_ALL,M_O3_ALL,N_O3_ALL,O_O3_ALL,P_O3_ALL,Q_O3_ALL
0.623289081942195,1.1430549237706318,0.8138348898891188,0.8219979029906879,0.9672941430348567,0.7339774082743841,1.175326697530227,0.9872319344862293,1.0274463312524573,1.0868869614741035,1.066737651098346,1.2159278530439432,1.287036539538249,1.3828793288675096,0.8787809882684887,0.9467435863364724,0.7849408711459827
0.5853882413147125,1.1392666885398104,0.8054538045155604,0.8318263843971812,1.0112486275182262,0.692224020734418,1.1655768351499345,0.9970252586747995,1.060226319832949,1.076546458709765,1.065029645728122,1.2526712159199758,1.3026998843382538,1.343181028516626,0.8839655714505115,0.985198615507465,0.8634635930734555
0.643658159640998,1.1258144451462666,0.7752341384060895,0.7438061189311598,0.921698891997141,0.7498145629612563,1.1681736156028188,0.9942826855232811,1.0181238265233399,1.0491261848012974,1.0396330634559257,1.2154931593742824,1.2602831625950266,1.3951261850895067,0.8424563071307394,0.8842872854335957,0.7585655704582426
0.6083512349430893,1.1423631690980394,0.85276606300088,0.8435371819082114,0.9286743985708894,0.7360806182837,1.1582661753346397,0.9549665510022629,1.003223440494474,1.0599454040073257,1.0605074152149234,1.1539539060187733,1.2681448796416572,1.3288620852570059,0.7934867182369802,0.935538200929162,0.7135429539424044
0.6645106886592596,1.1726731646460113,0.79009859063546,0.7463274488588211,0.9431329168623342,0.8548617214137997,1.1957623402121,0.9887513724817738,1.0298058372679157,1.0596646673944052,1.0358901812335441,1.221640637394086,1.2633965004151078,1.4569455850169766,0.8969420930187224,0.8947567876602702,0.7796880544645819
0.5909933102004525,1.121872082886697,0.8829988080914948,0.8373664397671567,0.9519688351847394,0.6991703007477534,1.1231816207321774,0.9675585244664942,1.0279696466607744,1.092610276817613,1.1046176068954716,1.2376387686428711,1.3033272312862445,1.3554841720847073,0.8997342171862706,0.9977706106436613,0.8173590353072553
0.6347816380869364,1.179155526040126,0.7313215060252236,0.8358980260953469,1.0115015389827584,0.834792489274981,1.251673918390131,1.0176111921512727,1.056309683021898,1.0847982581848588,1.0521512948782934,1.220311945535418,1.295321647750948,1.399950580674028,0.9254914869153895,0.9140094874032612,0.8641429648682981
0.6048738149104932,1.1274694092719688,0.6836764117176,0.8503052831444489,1.0183803483267069,0.6960434142401379,1.1378989743960253,1.005217534080567,1.0142922567391282,1.0895880564351685,1.0353579450279595,1.207779226060671,1.2887845592007259,1.3408344796228924,0.9190531426110295,0.8807334805257837,0.8177481942950358
0.6689577248981773,1.2352941176470589,0.849952330628485,0.9052607589545199,1.0145467538712252,0.8994249450183557,1.2325076631529917,1.04557701735312,1.0579839920766396,1.132479013212694,1.0647456297956253,1.23020760072809,1.3274239262360266,1.352103227673966,0.9821325587959313,0.944803021714719,0.9028138791744409
0.5577635591801157,1.1141081677737372,0.9587534960557265,0.890665933347154,0.9725536687475427,0.6809651719946053,1.1052432123397298,0.9579446441258368,1.0546416684289461,1.1061834839115512,1.1235097169017179,1.220754140364483,1.2959263118557833,1.3839392662442593,0.8868513658225265,0.9439687546063715,0.7980825193367722
0.6262603294228296,1.1205670646255639,0.8590163416392266,0.8395571539531907,0.9756814712452135,0.7186893055407244,1.1447902042294311,0.9841787539163038,1.0168432604241886,1.094434419070112,1.0385605705952383,1.2220849463167447,1.2719063941489082,1.428819015352532,0.8223814622725762,0.9372373160976031,0.7366034995848922
0.6012770654890248,1.1212190117315113,0.7968361758181524,0.8185250859052767,0.9641098187664559,0.68300236756624,1.1153912696875876,0.9582144200809741,0.9846889529555556,1.0771305328378122,1.0830162682718287,1.1586279899672336,1.2613164296348944,1.3439710535493516,0.7939074879415573,0.9219918402033628,0.7123823858168086
0.6301164921613616,1.1454866946951623,0.7493193899016268,0.8288335261029103,0.951147819365713,0.8070678384973691,1.1814749140947232,1.0308583157287028,1.0745085130846106,1.0956550857391907,1.0472116376958631,1.1990294164866182,1.2686784939747764,1.4090066897995475,0.9701941627320843,0.962776550229603,0.8919292056282859
0.636603094176545,1.1500476693715151,0.7537411621325084,0.8474716246056361,0.9417363394310005,0.7618897822226458,1.2015031892619936,1.0287557094099262,1.0345607318796008,1.1372170509565556,1.0759631890926817,1.2506806100983732,1.3002101944879203,1.3905141662118035,0.9058701739738972,0.9654392681203992,0.866173517587904
0.5509426708108494,1.131807127849651,0.8651596526492034,0.7595196901963405,0.9369545890611874,0.6761201001271823,1.100884566802645,0.9383664007820987,1.0102382876854972,1.0591037304375461,1.0390965050727172,1.1525283753943638,1.2587415593284774,1.3295857160447626,0.8258131771375138,0.9762007743160641,0.714697248588928
0.6072046287577569,1.116356412313833,0.7427902556839272,0.786670421906146,1.000247218803741,0.7175561927058759,1.206934655588709,0.977496561131323,1.025619273522848,1.0532564136635276,1.0845007291306863,1.195356419204635,1.282443807294124,1.4146117586852873,0.8464030266124531,0.911914738573024,0.7892453576385835
0.6329352270550956,1.1692927634261783,0.8142284134166089,0.8122558363990962,0.9318338506216925,0.7840721469560565,1.1901278307984489,0.9862163378957736,1.0442193119594614,1.0821281230020814,1.0996479552160017,1.2189895360133451,1.2830125826273049,1.4190699147720245,0.9205250584272002,0.9831567395758114,0.8562519783400246
0.60368876201053,1.156103281434615,0.7810104639866549,0.8269490777724462,0.9475726812402487,0.6966727687137555,1.1461845562090978,0.9633103180543472,1.0222447032435502,1.0839063092690069,1.0727694398137073,1.1659465678941014,1.2768357693295882,1.3624952254457683,0.8817059814216821,0.9611715400182321,0.7551980611606759
0.6139112748884534,1.1553853334327635,0.9246192793287382,0.8336832896851835,0.962242166044168,0.7402318043516438,1.178386113726729,0.9823888078487273,1.021986107664801,1.101814545774836,1.086289113059244,1.216363212911972,1.2813106944592756,1.403727401366474,0.9128137896358294,0.9683507733110914,0.790524267446429
0.5923414326715795,1.1144285429491205,0.7386835703651056,0.7412584406715226,0.9686145586168887,0.6816467758085486,1.1402958869609328,0.9560517440787952,1.020179840907371,1.069025521077006,1.0673084844804899,1.1780020970093121,1.2649686341017312,1.3496173935447624,0.867520986787306,0.9392113095020023,0.7716184261998988
0.6599400530308763,1.1711664738970897,0.8576368309019606,0.8254336625332985,1.00272616653663,0.8794329353744362,1.2423920830929522,1.0007420236589226,1.019922357572986,1.0871862103641705,1.063328321029372,1.2404803098036594,1.3210952196971113,1.3661383838481176,0.8391930174903175,0.9361053082018369,0.7853742415426375
0.5598647346587186,1.1106014371731878,0.8890810751565574,0.7512942278034568,0.9079959582248701,0.6789047803028888,1.1251545053833456,0.9335474837458784,1.0186370068323698,1.0458490455023983,1.0399015772941929,1.1434013043240547,1.2660225917256158,1.361599419394953,0.8235294117647058,0.8981854542251642,0.7571277526183906
0.6591655203771076,1.213329578093854,0.7248193650701134,0.7913737554216103,0.9854532461287748,0.8231472150432564,1.1707908786563206,0.9557806880405387,1.0109958468587188,1.0794749415727998,1.046666109350657,1.1593527721225327,1.2751806349298866,1.3332509677900468,0.7818886238272187,0.9298259772704878,0.7028589530180388
0.6192122769673203,1.1348403473507966,0.8938165160884488,0.8239111575161014,0.9985148482045201,0.7158453704040558,1.1406396081221277,0.9733375570420906,1.0364230285031142,1.0721913197113673,1.072480282041053,1.1945461954844396,1.3077759792655819,1.3777173763793678,0.8250537048292679,0.9301133901927885,0.7729799306013578
0.6202444371533965,1.1437480216599754,0.8478270943912853,0.8761619007566032,0.9500508017680023,0.7693339581602916,1.163000063806293,0.9890041531412812,0.9990103899254842,1.0910963744503577,1.0999567497430751,1.1889337139684102,1.2941176470588236,1.398722934510975,0.838463569296577,0.9754216069967865,0.720938097901427
0.5936701546622183,1.142708879020212,0.8165792821994889,0.8513620133974711,0.9912733261320608,0.6928658389500588,1.1475844249773617,0.9704569144501225,1.0069689819341114,1.093825461398421,1.078301108002859,1.2362294770467308,1.2995926047443391,1.3737396705771705,0.8852508154510955,0.9533338906493429,0.7651723247981455
0.5896249117970653,1.1304670219740334,0.7896722882881206,0.7280936058510918,0.9172799901895077,0.7022488495219956,1.128465926235071,0.9341171915918451,0.9925294604405694,1.0453051519488146,1.0225034388686771,1.1358570351317017,1.2654950208004063,1.3871788102344744,0.8471157907953426,0.8862119416402685,0.7070793534512876
0.6704142839552374,1.2270200693986422,0.9113142794512179,0.9067825846584558,1.0004945599627648,0.8881270539207111,1.2482144829146447,1.0428656389815711,1.0485783427824469,1.1451382785862003,1.0701740227295122,1.2348276752018545,1.284154629595944,1.3607093743340273,0.9530612085851826,0.9436903169781019,0.8858918322262628
0.631062806390607,1.166687263776912,0.9116146185050752,0.8086734329122974,0.974641160604087,0.7355565763094081,1.1375578522990817,0.9859621071134796,1.037757833955832,1.1021250218097447,1.0788876157859897,1.2023323486712856,1.296532772894063,1.3455632273152176,0.8935025929488133,0.9712442905900738,0.8295842885552669
0.5533133510102921,1.1102842081488218,0.8960070102286977,0.7181234849145783,1.0160765473162718,0.6823258315440935,1.0965730095435244,0.9614394294047617,1.0042194847236017,1.044490529292636,1.0929137328918872,1.2457722771864563,1.3084199476440672,1.4237884153478275,0.8791071019649421,0.8975642596905462,0.7302505673751304
0.6024900077113484,1.1546688780511438,0.7275511708243867,0.8681928721503491,0.9813629931676302,0.7345049791995937,1.134164125192601,1.007219696935356,1.062762683902397,1.0827200098104923,1.0907942660784844,1.255687533443586,1.323179618382346,1.3916487650569107,0.9363885854699033,0.936671678970628,0.8644821759012074
0.6375047745542317,1.1893312429308622,0.7858069548185271,0.9231616049981811,0.9960297138421601,0.855557529378824,1.2297499372960337,1.0232804883032087,1.0733483432776976,1.1532404081602472,1.103681050368676,1.2541747482973096,1.3143161361850053,1.3369986156195728,0.9312611264298583,0.967822756487849,0.8718665428012689
0.567619651006013,1.0981075415042616,0.9166872626315179,0.9263619102327051,0.9635769714968858,0.6775179006241816,1.1579047433725231,0.9643760131208723,1.0191507348262951,1.1271378287962428,1.097186120825559,1.1689192938135813,1.2729925603489058,1.3512699998283373,0.8800837642152965,1.0173550791479098,0.7972522042995629
0.6445158279152927,1.1670582296528145,0.9037331969449294,0.7220539539785514,1.0158212460836962,0.8314537549877836,1.2128988183889662,1.0127680655137707,1.0535331207735907,1.0624801395652543,1.0510488963978308,1.2546779734958824,1.3045879671557397,1.3975099922886514,0.8678570828674081,0.9403353326055949,0.8325703906773931
0.5618946212716649,1.1261448518816517,0.7203780511250983,0.7329186815384067,0.9902661014412907,0.687669843984263,1.117970401749166,0.9527883623041369,1.0295430855498777,1.0431360527059252,1.046393591207229,1.2243172318937101,1.3058568898798668,1.3939543742510592,0.9000432502569249,0.9514216572175531,0.7917975720171373
0.6568189714833741,1.1528842092046574,0.9043449142608094,0.8366330335958705,1.0064679340222211,0.8200732120896408,1.2120392320894045,1.0029747413252004,1.0214693357383924,1.1334891506799518,1.0836094175503683,1.2467463333458884,1.3183532241914515,1.3727646728594394,0.8988056811652867,0.9992579763410774,0.7503087564471678
0.5694231581590685,1.1308015924165769,0.6973001156617462,0.8698672458265851,1.0194078047538766,0.6985488630371539,1.1663167103148167,1.0044688086092592,1.042595385123487,1.1241667685073384,1.039364706139901,1.2561938810688402,1.3008296992522466,1.3504414140289271,0.9214057401424574,0.8956948249139327,0.8299590291976953
